,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
INSERTED DETAIL,217194,Crosscrown Ltd (Woodville House),50929495,R5806,Residential Care (Adults),3286.96,30/11/2015,People Group,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50912873,R5806,Residential Care (Adults),1859.04,02/11/2015,People Group,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50912873,R5806,Residential Care (Adults),2378.40,02/11/2015,People Group,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50912873,R5806,Residential Care (Adults),11010.28,02/11/2015,People Group,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50912873,R5806,Residential Care (Adults),5697.76,02/11/2015,People Group,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50929446,R5806,Residential Care (Adults),5149.10,30/11/2015,People Group,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50929446,R5806,Residential Care (Adults),1859.04,30/11/2015,People Group,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50929446,R5806,Residential Care (Adults),2378.40,30/11/2015,People Group,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50929446,R5806,Residential Care (Adults),12479.08,30/11/2015,People Group,,,
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,50913094,R5806,Residential Care (Adults),3361.28,02/11/2015,People Group,,,
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,50913094,R5806,Residential Care (Adults),5603.88,02/11/2015,People Group,,,
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,50929448,R5806,Residential Care (Adults),3361.28,30/11/2015,People Group,,,
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,50929448,R5806,Residential Care (Adults),9273.09,30/11/2015,People Group,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,50912831,R5806,Residential Care (Adults),14887.55,02/11/2015,People Group,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,50912831,R5806,Residential Care (Adults),10429.92,02/11/2015,People Group,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,50912831,R5806,Residential Care (Adults),1841.28,02/11/2015,People Group,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,50929287,R5806,Residential Care (Adults),16509.40,30/11/2015,People Group,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,50929287,R5806,Residential Care (Adults),7125.12,30/11/2015,People Group,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,50929287,R5806,Residential Care (Adults),1841.28,30/11/2015,People Group,,,
INSERTED DETAIL,209006,Cruckton Hall Ltd t/a Cruckton Hall School,50926715,R6107,SEN Statements Funding - Non-Maintained Schools,59010.00,26/11/2015,People Group,,,
INSERTED DETAIL,209006,Cruckton Hall Ltd t/a Cruckton Hall School,50926740,R6107,SEN Statements Funding - Non-Maintained Schools,32710.00,26/11/2015,People Group,,,
INSERTED DETAIL,209006,Cruckton Hall Ltd t/a Cruckton Hall School,50926756,R6107,SEN Statements Funding - Non-Maintained Schools,38083.33,26/11/2015,People Group,,,
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,50913389,R5848,Residential Care (Children),2895.00,03/11/2015,People Group,,,
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,50913390,R5848,Residential Care (Children),2895.00,03/11/2015,People Group,,,
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,50915047,R5848,Residential Care (Children),2895.00,06/11/2015,People Group,,,
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,50915048,R5848,Residential Care (Children),2895.00,13/11/2015,People Group,,,
INSERTED DETAIL,201563,Cunningham Cash Registers Ltd,50928683,R4018,Equipment Repair & Maintenance,2546.00,26/11/2015,Resources,,,
INSERTED DETAIL,201563,Cunningham Cash Registers Ltd,50928684,R4018,Equipment Repair & Maintenance,4109.46,26/11/2015,Resources,,,
INSERTED DETAIL,201566,Curdworth Pre-School,50916131,R6106,Private Providers - Early Years Funding,2945.12,09/11/2015,People Group,,,
INSERTED DETAIL,229823,CUREE Ltd,50910100,R5604,Commissioned Works,4437.00,19/11/2015,People Group,,,
INSERTED DETAIL,201568,Currall Lewis & Martin - Construction  Ltd,50904023,R5706,Payments to Third Parties - Recoverable Operating Expenditure,8860.57,03/11/2015,Communities,,,
INSERTED DETAIL,229758,Cursus Archaeology,50917745,R4409,Consultancy,1473.60,08/11/2015,Communities,,,
INSERTED DETAIL,229758,Cursus Archaeology,50918285,R4409,Consultancy,1457.60,13/11/2015,Communities,,,
INSERTED DETAIL,228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,50915204,R5702,Payments to External Contractors,2290.00,09/11/2015,Communities,,,
INSERTED DETAIL,228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,50915268,R5702,Payments to External Contractors,4712.66,19/11/2015,Communities,,,
INSERTED DETAIL,228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,50915267,R5702,Payments to External Contractors,14034.61,19/11/2015,Communities,,,
INSERTED DETAIL,228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,50918380,R5702,Payments to External Contractors,4960.00,23/11/2015,Communities,,,
INSERTED DETAIL,229765,Daddy Day Care,50916407,R6106,Private Providers - Early Years Funding,622.05,09/11/2015,People Group,,,
INSERTED DETAIL,201646,Daisykins Ltd,50916134,R6106,Private Providers - Early Years Funding,21089.42,09/11/2015,People Group,,,
INSERTED DETAIL,201646,Daisykins Ltd,50916133,R6106,Private Providers - Early Years Funding,3718.73,09/11/2015,People Group,,,
INSERTED DETAIL,201646,Daisykins Ltd,50923503,R6106,Private Providers - Early Years Funding,7380.45,23/11/2015,People Group,,,
INSERTED DETAIL,229615,Dale House Care Centre,50912821,R5806,Residential Care (Adults),1361.28,06/11/2015,People Group,,,
INSERTED DETAIL,229615,Dale House Care Centre,50912821,R5806,Residential Care (Adults),2398.45,06/11/2015,People Group,,,
INSERTED DETAIL,229615,Dale House Care Centre,50928834,R5805,Homecare - External Domiciliary (Adults),884.52,27/11/2015,People Group,,,
INSERTED DETAIL,229615,Dale House Care Centre,50929253,R5806,Residential Care (Adults),1815.04,30/11/2015,People Group,,,
INSERTED DETAIL,229013,Danmor Lodge Residential Care Home,50912955,R5806,Residential Care (Adults),2600.00,02/11/2015,People Group,,,
INSERTED DETAIL,229013,Danmor Lodge Residential Care Home,50929254,R5806,Residential Care (Adults),2600.00,30/11/2015,People Group,,,
INSERTED DETAIL,222455,Danshell Healthcare Ltd (Victoria House),50929477,R5806,Residential Care (Adults),1720.29,30/11/2015,People Group,,,
INSERTED DETAIL,999982,DAS Law,50913344,R4928,Casualty Insurance Claims,4490.00,04/11/2015,Other Services,,,
INSERTED DETAIL,229544,David Brookes t/a Wenlock Archaeological Services,50910373,R4409,Consultancy,650.00,19/11/2015,Communities,,,
INSERTED DETAIL,229544,David Brookes t/a Wenlock Archaeological Services,50913854,R4409,Consultancy,650.00,27/11/2015,Communities,,,
INSERTED DETAIL,227060,David Gell Consultancy,50923220,R1601,Training - External,600.00,18/11/2015,People Group,,,
INSERTED DETAIL,227060,David Gell Consultancy,50923221,R1601,Training - External,600.00,18/11/2015,People Group,,,
INSERTED DETAIL,227060,David Gell Consultancy,50923222,R1601,Training - External,1200.00,19/11/2015,People Group,,,
INSERTED DETAIL,229849,Daycounters Ltd,50912007,R4007,Equipment,850.00,26/11/2015,Resources,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50912946,R5806,Residential Care (Adults),4152.52,02/11/2015,People Group,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50912957,R5806,Residential Care (Adults),6845.12,02/11/2015,People Group,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50912956,R5806,Residential Care (Adults),3442.04,02/11/2015,People Group,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50912956,R5806,Residential Care (Adults),4163.32,02/11/2015,People Group,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50929256,R5806,Residential Care (Adults),4163.32,30/11/2015,People Group,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50929242,R5806,Residential Care (Adults),4152.52,30/11/2015,People Group,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50929256,R5806,Residential Care (Adults),3442.04,30/11/2015,People Group,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50929257,R5806,Residential Care (Adults),6845.12,30/11/2015,People Group,,,
INSERTED DETAIL,201728,Delphi Lockheed Automative Ltd,50918957,R4030,Materials,500.00,12/11/2015,Communities,,,
INSERTED DETAIL,201728,Delphi Lockheed Automative Ltd,50918956,R4030,Materials,500.00,12/11/2015,Communities,,,
INSERTED DETAIL,201728,Delphi Lockheed Automative Ltd,50924868,R4030,Materials,500.00,23/11/2015,Communities,,,
INSERTED DETAIL,201735,Department For Communities and Local Government,50915084,R4029,Licences (Incl Tv),12573.39,13/11/2015,Fire and Rescue,,,
INSERTED DETAIL,219451,Department for Work and Pensions-Compensation Recovery Unit,50913334,R4928,Casualty Insurance Claims,627.00,05/11/2015,Other Services,,,
INSERTED DETAIL,219451,Department for Work and Pensions-Compensation Recovery Unit,50916251,R4928,Casualty Insurance Claims,829.00,10/11/2015,Other Services,,,
INSERTED DETAIL,201742,Derwen College,50912958,R5806,Residential Care (Adults),1536.92,02/11/2015,People Group,,,
INSERTED DETAIL,201742,Derwen College,50929258,R5806,Residential Care (Adults),1536.92,30/11/2015,People Group,,,
INSERTED DETAIL,999982,Diabetes & Youth Support,50909959,R5501,Grants to Organisations & Voluntary Bodies,600.00,11/11/2015,Communities,,,
INSERTED DETAIL,220586,Diamond Bus Company Limited,50924680,R5204,Concessionary Fares,4256.64,19/11/2015,Communities,,,
INSERTED DETAIL,225753,Diginew Ltd t/a Amber Lodge Nursing Home,50912906,R5806,Residential Care (Adults),1743.64,02/11/2015,People Group,,,
INSERTED DETAIL,225753,Diginew Ltd t/a Amber Lodge Nursing Home,50929191,R5806,Residential Care (Adults),1743.64,30/11/2015,People Group,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,50913988,R5805,Homecare - External Domiciliary (Adults),651.00,03/11/2015,People Group,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,50913991,R5805,Homecare - External Domiciliary (Adults),552.20,03/11/2015,People Group,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,50916996,R5805,Homecare - External Domiciliary (Adults),635.50,10/11/2015,People Group,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,50916994,R5805,Homecare - External Domiciliary (Adults),4626.76,11/11/2015,People Group,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,50916995,R5805,Homecare - External Domiciliary (Adults),3045.00,11/11/2015,People Group,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,50913511,R5805,Homecare - External Domiciliary (Adults),1952.50,12/11/2015,People Group,,,
INSERTED DETAIL,202077,Discovery Education Ltd,50917277,R4056,Learning Resources Curriculum,1009.20,10/11/2015,Schools,,,
INSERTED DETAIL,202077,Discovery Education Ltd,50920803,R4702,Subscriptions To Organisations,1061.00,16/11/2015,Schools,,,
INSERTED DETAIL,202077,Discovery Education Ltd,50921837,R4502,Dedicated Internet Links,710.60,17/11/2015,Schools,,,
INSERTED DETAIL,202077,Discovery Education Ltd,50921838,R4512,Software,603.50,19/11/2015,Schools,,,
INSERTED DETAIL,202077,Discovery Education Ltd,50927975,R4440,Admin Contracts,1336.40,26/11/2015,Schools,,,
INSERTED DETAIL,225661,Diva Care Ltd,50912996,R5806,Residential Care (Adults),1798.80,02/11/2015,People Group,,,
INSERTED DETAIL,225661,Diva Care Ltd,50929314,R5806,Residential Care (Adults),1798.80,30/11/2015,People Group,,,
INSERTED DETAIL,215382,Diva Creative Ltd,50912404,R4612,Projects,530.00,04/11/2015,Communities,,,
INSERTED DETAIL,215382,Diva Creative Ltd,50912405,R5702,Payments to External Contractors,4725.00,06/11/2015,Communities,,,
INSERTED DETAIL,201776,Dmr Services Ltd,50916982,R5848,Residential Care (Children),12000.00,16/11/2015,People Group,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50900904,R2024,Electrical (LE),2022.91,04/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915425,C1030,"New Construction, Conversion & Renovation",4608.76,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915426,C1030,"New Construction, Conversion & Renovation",3925.24,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915383,C1030,"New Construction, Conversion & Renovation",1479.24,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915384,C1030,"New Construction, Conversion & Renovation",1112.07,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915385,C1030,"New Construction, Conversion & Renovation",4380.58,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915424,C1030,"New Construction, Conversion & Renovation",6838.40,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915427,C1030,"New Construction, Conversion & Renovation",1143.85,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915388,C1030,"New Construction, Conversion & Renovation",7249.81,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915403,C1030,"New Construction, Conversion & Renovation",5104.96,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915404,C1030,"New Construction, Conversion & Renovation",4911.96,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915405,C1030,"New Construction, Conversion & Renovation",5523.90,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915406,C1030,"New Construction, Conversion & Renovation",7599.77,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915408,R2024,Electrical (LE),24559.77,05/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915409,R2024,Electrical (LE),46999.96,05/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915410,R2024,Electrical (LE),7470.56,05/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915411,R2024,Electrical (LE),24156.54,05/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915412,R2023,Mechanical (LM),11703.89,05/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915414,C1030,"New Construction, Conversion & Renovation",14713.53,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915415,C1030,"New Construction, Conversion & Renovation",20370.84,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915416,C1030,"New Construction, Conversion & Renovation",20626.28,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915417,C1030,"New Construction, Conversion & Renovation",13062.48,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915419,C1030,"New Construction, Conversion & Renovation",22503.97,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915420,C1030,"New Construction, Conversion & Renovation",3991.65,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915421,C1030,"New Construction, Conversion & Renovation",3144.00,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50915422,C1030,"New Construction, Conversion & Renovation",2254.75,05/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50906673,R2024,Electrical (LE),7154.07,06/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50906675,R2024,Electrical (LE),12968.14,11/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50906674,R2024,Electrical (LE),17238.89,11/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50905268,R2024,Electrical (LE),-848.89,13/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50919638,C1030,"New Construction, Conversion & Renovation",3266.94,16/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50919745,R2023,Mechanical (LM),2732.88,16/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50919746,R2023,Mechanical (LM),5532.86,16/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50910002,R2024,Electrical (LE),2335.26,18/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50908740,C1030,"New Construction, Conversion & Renovation",1434.13,18/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50908714,C1030,"New Construction, Conversion & Renovation",27585.99,18/11/2015,Capital,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50908713,R2021,Electrical Remedials (ESR),4312.11,18/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50922625,R2022,Building (LB),783.31,18/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50916468,R2023,Mechanical (LM),1978.18,19/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50908715,R2023,Mechanical (LM),3009.32,19/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50926395,R2024,Electrical (LE),4945.45,24/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50926400,R2024,Electrical (LE),2567.10,24/11/2015,Resources,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50926402,R2023,Mechanical (LM),2410.94,24/11/2015,Resources,,,
