,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50902200,R5851,Supported Living,1410.00,14/10/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50902201,R5851,Supported Living,1701.00,14/10/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50902203,R5851,Supported Living,1530.00,14/10/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50902204,R5851,Supported Living,2132.68,14/10/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50902236,R5851,Supported Living,826.17,14/10/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50902237,R5851,Supported Living,826.17,14/10/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50902238,R5810,Adult Day Care,826.17,14/10/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50902239,R5851,Supported Living,1849.50,14/10/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50902578,R5810,Adult Day Care,520.00,14/10/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50903359,R5851,Supported Living,2920.47,15/10/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50905948,R5807,SLA Social Care Provision,53787.69,20/10/2015,People Group,,
INSERTED DETAIL,212388,Heartbreak Productions,50896189,R4612,Projects,1592.53,29/10/2015,Communities,,
INSERTED DETAIL,222605,Heartwood Church of England Academy Trust - Austrey CofE Primary School - Academy,50905557,R6107,SEN Statements Funding - Non-Maintained Schools,2846.00,19/10/2015,People Group,,
INSERTED DETAIL,222606,Heartwood Church Of England Academy Trust - Newton Regis CofE Primary School - Academy,50905558,R6107,SEN Statements Funding - Non-Maintained Schools,770.00,19/10/2015,People Group,,
INSERTED DETAIL,222606,Heartwood Church Of England Academy Trust - Newton Regis CofE Primary School - Academy,50905420,R4905,Contingency,2452.00,22/10/2015,Schools,,
INSERTED DETAIL,100073,Helen Ley Care Centre,50897226,R5806,Residential Care (Adults),4132.40,05/10/2015,People Group,,
INSERTED DETAIL,100073,Helen Ley Care Centre,50897226,R5806,Residential Care (Adults),4514.16,05/10/2015,People Group,,
INSERTED DETAIL,229197,Helen Walker Alfie's Moon,50905133,R4606,Pre-School Teachers Flexible Payments,540.00,20/10/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50898271,R5805,Homecare - External Domiciliary (Adults),885.40,06/10/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50890173,R5805,Homecare - External Domiciliary (Adults),2970.24,20/10/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50890172,R5805,Homecare - External Domiciliary (Adults),2930.00,20/10/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50906622,R5805,Homecare - External Domiciliary (Adults),2970.24,27/10/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50907000,R5805,Homecare - External Domiciliary (Adults),655.32,27/10/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50910543,R5805,Homecare - External Domiciliary (Adults),752.92,28/10/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50910544,R5805,Homecare - External Domiciliary (Adults),729.28,28/10/2015,People Group,,
INSERTED DETAIL,212438,Henley In Arden School - Academy,50902530,R4701,Grants To External Organisations,3000.00,14/10/2015,Communities,,
INSERTED DETAIL,212438,Henley In Arden School - Academy,50905540,R6107,SEN Statements Funding - Non-Maintained Schools,4646.00,19/10/2015,People Group,,
INSERTED DETAIL,222602,Henley Primary School - Academy,50885133,R4597,Internal Expenditure - Supplies & Services (Schools),1650.00,09/10/2015,People Group,,
INSERTED DETAIL,202616,Henry Doubleday Research Association T/A Garden Organic,50896830,R5702,Payments to External Contractors,833.33,09/10/2015,Communities,,
INSERTED DETAIL,223680,Henry Hinde Junior School - Academy,50905563,R6107,SEN Statements Funding - Non-Maintained Schools,1424.00,19/10/2015,People Group,,
INSERTED DETAIL,100212,Henshaws Society For Blind People Ltd,50897227,R5806,Residential Care (Adults),5013.04,05/10/2015,People Group,,
INSERTED DETAIL,228815,Herald Lodge,50897228,R5806,Residential Care (Adults),1605.16,08/10/2015,People Group,,
INSERTED DETAIL,202626,Hereford & Worcester Fire and Rescue Authority,50889829,R1408,Other Indirect Misc Employee Expenses,43578.53,19/10/2015,Fire and Rescue,,
INSERTED DETAIL,202626,Hereford & Worcester Fire and Rescue Authority,50899595,R1408,Other Indirect Misc Employee Expenses,39603.92,30/10/2015,Fire and Rescue,,
INSERTED DETAIL,100124,Hereward College,50897229,R5806,Residential Care (Adults),3035.96,05/10/2015,People Group,,
INSERTED DETAIL,202632,Hesley Lifecare Services Ltd,50901571,R5848,Residential Care (Children),20778.86,30/10/2015,People Group,,
INSERTED DETAIL,211011,Heywood,50898826,R4438,Licences,3759.00,09/10/2015,Resources,,
INSERTED DETAIL,211011,Heywood,50898825,R4438,Licences,6380.00,09/10/2015,Resources,,
INSERTED DETAIL,209358,Hibu (UK) Ltd,50909941,R4301,Advertising - Non Staff,1601.00,30/10/2015,Communities,,
INSERTED DETAIL,213430,Higham Lane School Academy,50902606,R4701,Grants To External Organisations,3000.00,16/10/2015,Communities,,
INSERTED DETAIL,213430,Higham Lane School Academy,50889502,C1030,"New Construction, Conversion & Renovation",18000.00,16/10/2015,Capital,,
INSERTED DETAIL,213430,Higham Lane School Academy,50905543,R6107,SEN Statements Funding - Non-Maintained Schools,8415.00,19/10/2015,People Group,,
INSERTED DETAIL,221601,Hi-Tec Sports UK Ltd,50891557,R4205,Uniforms,870.32,15/10/2015,Fire and Rescue,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50900272,R5805,Homecare - External Domiciliary (Adults),609.00,09/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50900271,R5805,Homecare - External Domiciliary (Adults),2205.00,12/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50901313,R5805,Homecare - External Domiciliary (Adults),1624.00,13/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50901314,R5805,Homecare - External Domiciliary (Adults),1890.00,13/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50900274,R5805,Homecare - External Domiciliary (Adults),1624.00,16/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50901312,R5805,Homecare - External Domiciliary (Adults),2842.00,16/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50901824,R5805,Homecare - External Domiciliary (Adults),3654.00,16/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50907436,R5805,Homecare - External Domiciliary (Adults),1118.57,21/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50906942,R5805,Homecare - External Domiciliary (Adults),4060.00,22/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50912362,R5805,Homecare - External Domiciliary (Adults),1371.44,29/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50912412,R5805,Homecare - External Domiciliary (Adults),501.50,30/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50912411,R5805,Homecare - External Domiciliary (Adults),1624.00,30/10/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50912560,R5805,Homecare - External Domiciliary (Adults),1421.00,30/10/2015,People Group,,
INSERTED DETAIL,100295,Holmfield Nursing Home,50897233,R5806,Residential Care (Adults),6992.76,05/10/2015,People Group,,
INSERTED DETAIL,100295,Holmfield Nursing Home,50897233,R5806,Residential Care (Adults),-3648.17,05/10/2015,People Group,,
INSERTED DETAIL,100295,Holmfield Nursing Home,50897233,R5806,Residential Care (Adults),1792.08,05/10/2015,People Group,,
INSERTED DETAIL,100295,Holmfield Nursing Home,50897233,R5806,Residential Care (Adults),1792.08,05/10/2015,People Group,,
INSERTED DETAIL,100003,Homefield College Ltd,50897236,R5806,Residential Care (Adults),3308.52,05/10/2015,People Group,,
INSERTED DETAIL,100003,Homefield College Ltd,50901301,R5805,Homecare - External Domiciliary (Adults),16102.00,13/10/2015,People Group,,
INSERTED DETAIL,100003,Homefield College Ltd,50903289,R5702,Payments to External Contractors,138614.00,15/10/2015,People Group,,
INSERTED DETAIL,200098,Hope News,50896411,R4306,"Newspapers, Magazines & Periodicals",878.25,01/10/2015,Resources,,
INSERTED DETAIL,202700,Hopwells Ltd,50896082,R4104,Food Costs / Provisions,58046.77,01/10/2015,Resources,,
INSERTED DETAIL,202700,Hopwells Ltd,50898969,R4104,Food Costs / Provisions,62189.83,07/10/2015,Resources,,
INSERTED DETAIL,202700,Hopwells Ltd,50900328,R4104,Food Costs / Provisions,563.31,09/10/2015,Schools,,
INSERTED DETAIL,202700,Hopwells Ltd,50902593,R4104,Food Costs / Provisions,55681.15,15/10/2015,Resources,,
INSERTED DETAIL,202700,Hopwells Ltd,50907785,R4104,Food Costs / Provisions,62874.81,26/10/2015,Resources,,
INSERTED DETAIL,202700,Hopwells Ltd,50911721,R4104,Food Costs / Provisions,52541.18,29/10/2015,Resources,,
INSERTED DETAIL,100164,Hopwood Court Retirement Home,50897238,R5806,Residential Care (Adults),2420.00,05/10/2015,People Group,,
INSERTED DETAIL,227683,Horizon Consultancies Ltd,50898367,R5702,Payments to External Contractors,956.69,30/10/2015,Communities,,
INSERTED DETAIL,221188,Horsell Lodge Ltd - Residential Care Home (Caring Home Group),50897239,R5806,Residential Care (Adults),1526.52,05/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50895394,R5843,Extra Care,765.00,02/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50895190,R5843,Extra Care,532.44,02/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50895105,R5843,Extra Care,526.32,02/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50895104,R5843,Extra Care,783.36,02/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50895102,R5843,Extra Care,1370.88,02/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50895101,R5843,Extra Care,765.00,02/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50895395,R5843,Extra Care,514.08,02/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50900175,R5843,Extra Care,1028.16,08/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50900165,R5843,Extra Care,550.80,08/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50900256,R5843,Extra Care,1403.36,09/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50894416,R5843,Extra Care,1403.36,09/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50894413,R5843,Extra Care,501.20,09/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50894412,R5843,Extra Care,576.40,09/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50894346,R5843,Extra Care,526.28,09/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50894345,R5843,Extra Care,501.20,09/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50894343,R5843,Extra Care,852.04,09/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50894417,R5843,Extra Care,645.31,09/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50895396,R5843,Extra Care,734.40,16/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912302,R5843,Extra Care,701.68,29/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912549,R5843,Extra Care,1503.60,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912375,R5843,Extra Care,2570.40,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912368,R5843,Extra Care,501.20,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912307,R5843,Extra Care,1503.60,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912705,R5843,Extra Care,1052.52,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912706,R5843,Extra Care,1052.52,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912778,R5843,Extra Care,1052.52,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912784,R5843,Extra Care,1040.00,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912785,R5843,Extra Care,1040.00,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912628,R5843,Extra Care,3427.20,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912629,R5843,Extra Care,3427.20,30/10/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50912704,R5843,Extra Care,501.20,30/10/2015,People Group,,
INSERTED DETAIL,227745,HOWKINS & HARRISON LLP RENTAL A/C ****4693,50907412,R6104,Social Care - Section 17 Payments,525.00,27/10/2015,People Group,,
INSERTED DETAIL,210765,Hugh Travers (Pump Court Chambers),50899374,R4443,Professional Fees Admin,1000.00,09/10/2015,Resources,,
INSERTED DETAIL,100389,Hunters Lodge Care Home,50897240,R5806,Residential Care (Adults),4776.88,05/10/2015,People Group,,
INSERTED DETAIL,202745,Hygiene Solutions,50905012,R2703,Hygiene Services,2395.00,19/10/2015,Resources,,
INSERTED DETAIL,100075,Hylands House Residential Care Home,50897241,R5806,Residential Care (Adults),2780.00,05/10/2015,People Group,,
INSERTED DETAIL,222547,I.M. Properties Development Ltd c/o GVA Ltd (PMA321),50900701,R2006,Environmental Services,1327.70,29/10/2015,Communities,,
INSERTED DETAIL,202907,I.S.W.A. Ltd,50895088,R4405,Child Protection - Psychological Assessment,4626.00,06/10/2015,People Group,,
INSERTED DETAIL,202907,I.S.W.A. Ltd,50899370,R4443,Professional Fees Admin,1714.50,07/10/2015,Resources,,
INSERTED DETAIL,208324,Ian Williams Ltd,50896198,R2020,External Decorations (LER),3751.98,15/10/2015,Resources,,
INSERTED DETAIL,208324,Ian Williams Ltd,50900898,R2020,External Decorations (LER),7222.39,20/10/2015,Resources,,
INSERTED DETAIL,100090,Ideal Home - Bicton Heath House,50897243,R5806,Residential Care (Adults),1697.12,05/10/2015,People Group,,
INSERTED DETAIL,227078,Immaculate Grace Care Ltd,50904430,R5805,Homecare - External Domiciliary (Adults),1600.00,19/10/2015,People Group,,
INSERTED DETAIL,227078,Immaculate Grace Care Ltd,50905865,R5805,Homecare - External Domiciliary (Adults),795.60,19/10/2015,People Group,,
INSERTED DETAIL,227078,Immaculate Grace Care Ltd,50904429,R5805,Homecare - External Domiciliary (Adults),936.00,19/10/2015,People Group,,
INSERTED DETAIL,224315,Imperial College Healthcare NHS Trust,50909935,R5702,Payments to External Contractors,1177.00,26/10/2015,Communities,,
INSERTED DETAIL,202803,Imperial Commercials Ltd,50909838,R4030,Materials,621.17,26/10/2015,Communities,,
INSERTED DETAIL,202828,Incisive Financial Publishing Ltd,50897806,R4306,"Newspapers, Magazines & Periodicals",575.00,09/10/2015,Resources,,
INSERTED DETAIL,202793,"Inclusive Leisure, Education, Activities Project (Ileap)",50907100,R5604,Commissioned Works,3430.50,29/10/2015,People Group,,
INSERTED DETAIL,202832,Independent Advocacy (****4752) Funding Account,50886179,R5850,Social Care Helping Services,843.75,05/10/2015,People Group,,
INSERTED DETAIL,202832,Independent Advocacy (****4752) Funding Account,50894820,R5850,Social Care Helping Services,505.00,21/10/2015,People Group,,
INSERTED DETAIL,202832,Independent Advocacy (****4752) Funding Account,50910430,R5850,Social Care Helping Services,959.50,27/10/2015,People Group,,
INSERTED DETAIL,202833,Independent Business Services Ltd,50884298,R5604,Commissioned Works,6498.00,01/10/2015,People Group,,
INSERTED DETAIL,202833,Independent Business Services Ltd,50902118,R5604,Commissioned Works,5215.50,30/10/2015,People Group,,
INSERTED DETAIL,228187,Independent Educational Services Ltd,50901049,R6107,SEN Statements Funding - Non-Maintained Schools,25138.52,12/10/2015,People Group,,
INSERTED DETAIL,228187,Independent Educational Services Ltd,50901050,R6107,SEN Statements Funding - Non-Maintained Schools,1424.87,12/10/2015,People Group,,
INSERTED DETAIL,228187,Independent Educational Services Ltd,50901051,R6107,SEN Statements Funding - Non-Maintained Schools,21717.95,14/10/2015,People Group,,
INSERTED DETAIL,228187,Independent Educational Services Ltd,50901052,R6107,SEN Statements Funding - Non-Maintained Schools,1410.26,22/10/2015,People Group,,
INSERTED DETAIL,228187,Independent Educational Services Ltd,50901137,R6107,SEN Statements Funding - Non-Maintained Schools,1410.26,28/10/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50897245,R5806,Residential Care (Adults),10887.84,05/10/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50897245,R5806,Residential Care (Adults),46348.76,05/10/2015,People Group,,
