,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,214625,GB Care Ltd t/as Acornhill Nursing Home,50974380,R5806,Residential Care (Adults),1915.84,22/02/2016,People Group,,,,
INSERTED DETAIL,212445,Gemco Service Ltd,50964979,R4030,Materials,625.98,05/02/2016,Communities,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50954866,R5805,Homecare - External Domiciliary (Adults),756.00,11/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50954869,R5805,Homecare - External Domiciliary (Adults),756.00,11/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50960760,R5805,Homecare - External Domiciliary (Adults),2772.56,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50960762,R5805,Homecare - External Domiciliary (Adults),2260.50,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50960763,R5805,Homecare - External Domiciliary (Adults),577.92,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50960764,R5805,Homecare - External Domiciliary (Adults),1848.00,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50960765,R5805,Homecare - External Domiciliary (Adults),1782.00,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50960774,R5805,Homecare - External Domiciliary (Adults),924.00,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50958725,R5805,Homecare - External Domiciliary (Adults),866.80,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50958730,R5805,Homecare - External Domiciliary (Adults),1985.20,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50958740,R5805,Homecare - External Domiciliary (Adults),1985.48,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50958749,R5805,Homecare - External Domiciliary (Adults),2032.00,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50960755,R5805,Homecare - External Domiciliary (Adults),2310.00,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50960756,R5805,Homecare - External Domiciliary (Adults),1617.28,17/02/2016,People Group,,,,
INSERTED DETAIL,224148,Generations Care Ltd,50960759,R5805,Homecare - External Domiciliary (Adults),2310.00,17/02/2016,People Group,,,,
INSERTED DETAIL,100116,Genesis Homes (Essex) Ltd,50974680,R5806,Residential Care (Adults),2044.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100120,Genesis Homes -Essex- Limited,50974568,R5806,Residential Care (Adults),1839.60,22/02/2016,People Group,,,,
INSERTED DETAIL,100120,Genesis Homes -Essex- Limited,50974568,R5806,Residential Care (Adults),2562.30,22/02/2016,People Group,,,,
INSERTED DETAIL,100120,Genesis Homes -Essex- Limited,50974568,R5806,Residential Care (Adults),2748.60,22/02/2016,People Group,,,,
INSERTED DETAIL,100120,Genesis Homes -Essex- Limited,50974568,R5806,Residential Care (Adults),1839.60,22/02/2016,People Group,,,,
INSERTED DETAIL,100120,Genesis Homes -Essex- Limited,50974568,R5806,Residential Care (Adults),3737.56,22/02/2016,People Group,,,,
INSERTED DETAIL,202363,George Eliot Hospital NHS Foundation Trust,50972870,R5702,Payments to External Contractors,3520.00,18/02/2016,Communities,,,,
INSERTED DETAIL,202363,George Eliot Hospital NHS Foundation Trust,50974814,R5702,Payments to External Contractors,2560.00,22/02/2016,Communities,,,,
INSERTED DETAIL,202462,German Swedish & French Car Parts Ltd (GSF Car Parts0,50957598,R4030,Materials,514.55,18/02/2016,Communities,,,,
INSERTED DETAIL,202374,Getta Life Ltd,50974356,R5851,Supported Living,7470.00,19/02/2016,People Group,,,,
INSERTED DETAIL,202374,Getta Life Ltd,50974352,R5851,Supported Living,6594.56,19/02/2016,People Group,,,,
INSERTED DETAIL,202374,Getta Life Ltd,50974349,R5851,Supported Living,715.68,19/02/2016,People Group,,,,
INSERTED DETAIL,202374,Getta Life Ltd,50974348,R5851,Supported Living,715.68,19/02/2016,People Group,,,,
INSERTED DETAIL,202374,Getta Life Ltd,50974347,R5851,Supported Living,715.68,19/02/2016,People Group,,,,
INSERTED DETAIL,202374,Getta Life Ltd,50974346,R5851,Supported Living,7200.00,19/02/2016,People Group,,,,
INSERTED DETAIL,202374,Getta Life Ltd,50974344,R5851,Supported Living,6594.56,19/02/2016,People Group,,,,
INSERTED DETAIL,202374,Getta Life Ltd,50974265,R5851,Supported Living,6594.56,19/02/2016,People Group,,,,
INSERTED DETAIL,100069,Gildawood Court,50961227,R5810,Adult Day Care,1722.00,05/02/2016,People Group,,,,
INSERTED DETAIL,100069,Gildawood Court,50974485,R5806,Residential Care (Adults),1872.40,22/02/2016,People Group,,,,
INSERTED DETAIL,100069,Gildawood Court,50974485,R5806,Residential Care (Adults),7288.99,22/02/2016,People Group,,,,
INSERTED DETAIL,100069,Gildawood Court,50974485,R5806,Residential Care (Adults),70757.54,22/02/2016,People Group,,,,
INSERTED DETAIL,100069,Gildawood Court,50974485,R5806,Residential Care (Adults),5617.20,22/02/2016,People Group,,,,
INSERTED DETAIL,100069,Gildawood Court,50974485,R5806,Residential Care (Adults),1872.40,22/02/2016,People Group,,,,
INSERTED DETAIL,100069,Gildawood Court,50974485,R5806,Residential Care (Adults),1872.40,22/02/2016,People Group,,,,
INSERTED DETAIL,202385,Gingham Pre School,50972303,R6106,Private Providers - Early Years Funding,3945.61,22/02/2016,People Group,,,,
INSERTED DETAIL,202385,Gingham Pre School,50973782,R6106,Private Providers - Early Years Funding,622.05,22/02/2016,People Group,,,,
INSERTED DETAIL,202385,Gingham Pre School,50973717,R6106,Private Providers - Early Years Funding,11358.69,22/02/2016,People Group,,,,
INSERTED DETAIL,202385,Gingham Pre School,50972345,R6106,Private Providers - Early Years Funding,10168.27,22/02/2016,People Group,,,,
INSERTED DETAIL,202385,Gingham Pre School,50977800,R6106,Private Providers - Early Years Funding,6534.00,29/02/2016,People Group,,,,
INSERTED DETAIL,202385,Gingham Pre School,50977360,R6106,Private Providers - Early Years Funding,1663.44,29/02/2016,People Group,,,,
INSERTED DETAIL,202385,Gingham Pre School,50977798,R6106,Private Providers - Early Years Funding,4009.50,29/02/2016,People Group,,,,
INSERTED DETAIL,207772,GL Education Group Ltd T/A GL Assessment (Granada Learning),50970892,R4030,Materials,1150.30,29/02/2016,People Group,,,,
INSERTED DETAIL,100128,Glasallt Fawr - Camphill Centre,50974486,R5806,Residential Care (Adults),7405.08,22/02/2016,People Group,,,,
INSERTED DETAIL,227161,Glee Care Ltd,50965669,R5805,Homecare - External Domiciliary (Adults),1048.80,25/02/2016,People Group,,,,
,,Glee Care Ltd,CHAPS,R5805,Homecare - External Domiciliary (Adults),8300.00 ,25/02/2016,Strategic Commissioning,,,,
INSERTED DETAIL,228204,Global Radio Services Ltd,50950926,R4302,Advertising Promotional Events & Goods,758.62,10/02/2016,Resources,,,,
INSERTED DETAIL,228204,Global Radio Services Ltd,50950933,R4301,Advertising - Non Staff,1000.00,10/02/2016,Resources,,,,
INSERTED DETAIL,211767,Globe Cleaning & Maintenance Co. Ltd,50945730,R2702,Contract Cleaning / Caretaking,648.91,03/02/2016,Communities,,,,
INSERTED DETAIL,211767,Globe Cleaning & Maintenance Co. Ltd,50956157,R2702,Contract Cleaning / Caretaking,961.09,17/02/2016,Communities,,,,
INSERTED DETAIL,211767,Globe Cleaning & Maintenance Co. Ltd,50955715,R2702,Contract Cleaning / Caretaking,648.91,17/02/2016,Communities,,,,
INSERTED DETAIL,202398,Gloucestershire County Council,50956661,R6107,SEN Statements Funding - Non-Maintained Schools,3067.00,17/02/2016,People Group,,,,
INSERTED DETAIL,228929,G-MAP Services Ltd,50952758,R5848,Residential Care (Children),2420.00,03/02/2016,People Group,,,,
INSERTED DETAIL,228929,G-MAP Services Ltd,50952767,R5848,Residential Care (Children),2420.00,03/02/2016,People Group,,,,
INSERTED DETAIL,228823,GN Wellsprings Care services Ltd,50968399,R5805,Homecare - External Domiciliary (Adults),544.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228823,GN Wellsprings Care services Ltd,50968202,R5805,Homecare - External Domiciliary (Adults),2477.75,10/02/2016,People Group,,,,
INSERTED DETAIL,228823,GN Wellsprings Care services Ltd,50968425,R5805,Homecare - External Domiciliary (Adults),578.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228823,GN Wellsprings Care services Ltd,50968424,R5805,Homecare - External Domiciliary (Adults),1590.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228823,GN Wellsprings Care services Ltd,50971781,R5805,Homecare - External Domiciliary (Adults),1230.00,24/02/2016,People Group,,,,
INSERTED DETAIL,228823,GN Wellsprings Care services Ltd,50971801,R5805,Homecare - External Domiciliary (Adults),630.00,24/02/2016,People Group,,,,
INSERTED DETAIL,228211,Gold Homecare Agency Ltd,50962950,R5805,Homecare - External Domiciliary (Adults),1080.00,03/02/2016,People Group,,,,
INSERTED DETAIL,228211,Gold Homecare Agency Ltd,50962969,R5805,Homecare - External Domiciliary (Adults),571.50,03/02/2016,People Group,,,,
INSERTED DETAIL,228211,Gold Homecare Agency Ltd,50962974,R5805,Homecare - External Domiciliary (Adults),756.00,03/02/2016,People Group,,,,
INSERTED DETAIL,228211,Gold Homecare Agency Ltd,50962976,R5805,Homecare - External Domiciliary (Adults),531.00,03/02/2016,People Group,,,,
INSERTED DETAIL,228211,Gold Homecare Agency Ltd,50962981,R5805,Homecare - External Domiciliary (Adults),675.00,03/02/2016,People Group,,,,
INSERTED DETAIL,225996,Golden Care (UK) Ltd (Rathgar Care Home),50974601,R5806,Residential Care (Adults),1815.04,25/02/2016,People Group,,,,
INSERTED DETAIL,230392,Gordon Poole Agency Ltd,50960370,R1601,Training - External,1500.00,19/02/2016,Resources,,,,
INSERTED DETAIL,230392,Gordon Poole Agency Ltd,50960379,R1601,Training - External,1500.00,19/02/2016,Resources,,,,
INSERTED DETAIL,100286,Grangemoor Care Homes,50974545,R5806,Residential Care (Adults),3931.28,22/02/2016,People Group,,,,
INSERTED DETAIL,100286,Grangemoor Care Homes,50974487,R5806,Residential Care (Adults),2674.40,22/02/2016,People Group,,,,
INSERTED DETAIL,100286,Grangemoor Care Homes,50974651,R5806,Residential Care (Adults),2555.40,22/02/2016,People Group,,,,
INSERTED DETAIL,202434,Grapevine- Coventry & Warwickshire  Ltd,50961148,R5809,Adult Social Care Contracts,26084.20,11/02/2016,People Group,,,,
INSERTED DETAIL,202443,Greenfields Nursery School,50972293,R6106,Private Providers - Early Years Funding,28674.36,22/02/2016,People Group,,,,
INSERTED DETAIL,202443,Greenfields Nursery School,50977382,R6106,Private Providers - Early Years Funding,626.17,29/02/2016,People Group,,,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50974395,R5806,Residential Care (Adults),7852.80,22/02/2016,People Group,,,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50974395,R5806,Residential Care (Adults),3263.68,22/02/2016,People Group,,,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50974395,R5806,Residential Care (Adults),1631.84,22/02/2016,People Group,,,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50974395,R5806,Residential Care (Adults),1931.84,22/02/2016,People Group,,,,
INSERTED DETAIL,100064,Greentree Enterprises Ltd T/A Clarendon Manor,50974445,R5806,Residential Care (Adults),2200.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100064,Greentree Enterprises Ltd T/A Clarendon Manor,50974445,R5806,Residential Care (Adults),3855.60,22/02/2016,People Group,,,,
INSERTED DETAIL,100064,Greentree Enterprises Ltd T/A Clarendon Manor,50974445,R5806,Residential Care (Adults),6296.80,22/02/2016,People Group,,,,
INSERTED DETAIL,100070,Greenways,50974489,R5806,Residential Care (Adults),4271.44,22/02/2016,People Group,,,,
INSERTED DETAIL,100070,Greenways,50974489,R5806,Residential Care (Adults),1735.72,22/02/2016,People Group,,,,
INSERTED DETAIL,100070,Greenways,50974489,R5806,Residential Care (Adults),1835.72,22/02/2016,People Group,,,,
INSERTED DETAIL,100070,Greenways,50974489,R5806,Residential Care (Adults),3411.44,22/02/2016,People Group,,,,
INSERTED DETAIL,100070,Greenways,50974489,R5806,Residential Care (Adults),1772.00,22/02/2016,People Group,,,,
INSERTED DETAIL,208976,Gryphon House Ltd (The Gryphon School),50971273,R6107,SEN Statements Funding - Non-Maintained Schools,15559.79,22/02/2016,People Group,,,,
INSERTED DETAIL,208976,Gryphon House Ltd (The Gryphon School),50971293,R6107,SEN Statements Funding - Non-Maintained Schools,29066.33,22/02/2016,People Group,,,,
INSERTED DETAIL,208976,Gryphon House Ltd (The Gryphon School),50971280,R6107,SEN Statements Funding - Non-Maintained Schools,23573.63,22/02/2016,People Group,,,,
INSERTED DETAIL,208976,Gryphon House Ltd (The Gryphon School),50971290,R6107,SEN Statements Funding - Non-Maintained Schools,15559.79,22/02/2016,People Group,,,,
INSERTED DETAIL,218745,Gwyddfor Residential Ltd - Care Home,50974492,R5806,Residential Care (Adults),2006.76,22/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50965661,R5851,Supported Living,2155.68,08/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50965657,R5851,Supported Living,1916.16,08/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50965649,R5851,Supported Living,1916.16,08/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50965665,R5810,Adult Day Care,789.28,08/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50965639,R5851,Supported Living,2155.68,08/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50966535,R5851,Supported Living,2155.68,09/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50966521,R5810,Adult Day Care,2759.89,09/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50968309,R5810,Adult Day Care,700.48,15/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50971400,R5851,Supported Living,1916.16,16/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50974201,R5810,Adult Day Care,2073.28,19/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50974165,R5810,Adult Day Care,789.28,19/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50974163,R5851,Supported Living,1916.16,19/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50969480,R5851,Supported Living,-2133.00,19/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50974507,R5806,Residential Care (Adults),37821.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50974507,R5806,Residential Care (Adults),7904.72,22/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50978427,R5851,Supported Living,2155.68,26/02/2016,People Group,,,,
INSERTED DETAIL,100423,H F Trust Ltd,50978432,R5851,Supported Living,1916.16,26/02/2016,People Group,,,,
INSERTED DETAIL,212292,HALFORD LODGE,50974493,R5806,Residential Care (Adults),1217.60,22/02/2016,People Group,,,,
INSERTED DETAIL,100331,Hallaton Manor Ltd (St Bernards),50974628,R5806,Residential Care (Adults),8051.88,22/02/2016,People Group,,,,
INSERTED DETAIL,230400,Halliwell Homes Ltd,50959436,R5848,Residential Care (Children),17957.86,01/02/2016,People Group,,,,
INSERTED DETAIL,230400,Halliwell Homes Ltd,50959437,R5848,Residential Care (Children),13902.86,01/02/2016,People Group,,,,
INSERTED DETAIL,230400,Halliwell Homes Ltd,50959434,R5848,Residential Care (Children),16799.29,01/02/2016,People Group,,,,
INSERTED DETAIL,202510,Hampton Magna Pre-School,50972330,R6106,Private Providers - Early Years Funding,6117.19,22/02/2016,People Group,,,,
INSERTED DETAIL,202518,Happy Faces Pre-School,50972294,R6106,Private Providers - Early Years Funding,5805.89,22/02/2016,People Group,,,,
INSERTED DETAIL,202518,Happy Faces Pre-School,50977368,R6106,Private Providers - Early Years Funding,816.75,29/02/2016,People Group,,,,
INSERTED DETAIL,202519,Happy Futures Day Nursery T/A Monkey Puzzle D,50972297,R6106,Private Providers - Early Years Funding,4517.20,22/02/2016,People Group,,,,
INSERTED DETAIL,202519,Happy Futures Day Nursery T/A Monkey Puzzle D,50977362,R6106,Private Providers - Early Years Funding,4189.92,29/02/2016,People Group,,,,
INSERTED DETAIL,202520,Happy Tykes Pre-School,50972268,R6106,Private Providers - Early Years Funding,13401.73,22/02/2016,People Group,,,,
INSERTED DETAIL,202520,Happy Tykes Pre-School,50977358,R6106,Private Providers - Early Years Funding,4165.42,29/02/2016,People Group,,,,
INSERTED DETAIL,227915,Harbour Care (UK) Ltd Part of the Priory Group,50974409,R5806,Residential Care (Adults),5557.96,22/02/2016,People Group,,,,
INSERTED DETAIL,999982,Harbury PC (Friends of Harbury Cemetery),50965062,R5501,Grants to Organisations & Voluntary Bodies,500.00,05/02/2016,Communities,,,,
INSERTED DETAIL,202525,Harbury Pre-School,50972272,R6106,Private Providers - Early Years Funding,4543.46,22/02/2016,People Group,,,,
INSERTED DETAIL,217253,Harbury Surgery,50970186,R5702,Payments to External Contractors,1884.53,15/02/2016,Communities,,,,
INSERTED DETAIL,999982,Harbury Village Hall,50965061,R5501,Grants to Organisations & Voluntary Bodies,2000.00,05/02/2016,Communities,,,,
INSERTED DETAIL,202527,Harca Under Fives,50972317,R6106,Private Providers - Early Years Funding,1231.12,22/02/2016,People Group,,,,
,,HARLECH FOODSERVICE LT,P-Card,,,764.23,26/02/2016,,,,,
INSERTED DETAIL,100293,Harmony House,50974495,R5806,Residential Care (Adults),5641.04,22/02/2016,People Group,,,,
INSERTED DETAIL,100293,Harmony House,50974495,R5806,Residential Care (Adults),17105.59,22/02/2016,People Group,,,,
INSERTED DETAIL,100293,Harmony House,50974495,R5806,Residential Care (Adults),1813.68,22/02/2016,People Group,,,,
INSERTED DETAIL,100293,Harmony House,50974495,R5806,Residential Care (Adults),1893.68,22/02/2016,People Group,,,,
INSERTED DETAIL,100293,Harmony House,50974495,R5806,Residential Care (Adults),1813.68,22/02/2016,People Group,,,,
INSERTED DETAIL,100293,Harmony House,50974495,R5806,Residential Care (Adults),4770.90,22/02/2016,People Group,,,,
INSERTED DETAIL,223683,Harris Church of England Academy,50959404,R5604,Commissioned Works,2315.39,05/02/2016,People Group,,,,
