Supplier ID,Supplier Name,Transaction Number,Account,Description,Amount,Pay date,Group
100063,Clarence House,50149623,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100063,Clarence House,50149623,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100063,Clarence House,50149623,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100063,Clarence House,50149623,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100063,Clarence House,50149623,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100063,Clarence House,50149623,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100063,Clarence House,50149623,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100063,Clarence House,50149623,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100063,Clarence House,50149623,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100064,Clarendon Manor,50149154,R5806,Residential Care (Adults),973.56,16/07/2012,People Group
100064,Clarendon Manor,50149154,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100064,Clarendon Manor,50149154,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100064,Clarendon Manor,50149154,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100064,Clarendon Manor,50149486,R5806,Residential Care (Adults),1620.62,16/07/2012,People Group
100064,Clarendon Manor,50149154,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100064,Clarendon Manor,50149486,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100064,Clarendon Manor,50149154,R5806,Residential Care (Adults),1800.00,16/07/2012,People Group
100064,Clarendon Manor,50149154,R5806,Residential Care (Adults),2000.00,16/07/2012,People Group
100064,Clarendon Manor,50149154,R5806,Residential Care (Adults),2121.43,16/07/2012,People Group
100064,Clarendon Manor,50149154,R5806,Residential Care (Adults),2320.00,16/07/2012,People Group
201329,Claverdon Kennels,50149787,R4912,Protection Of Clients Property,627.42,16/07/2012,People Group
201336,Clear Sound Alarms Ltd,50159345,R2024,Electrical (LE),1450.00,31/07/2012,Resources
201341,Cleeve Hill Nursing Home,50157724,R5805,Homecare - External Domiciliary (Adults),661.50,26/07/2012,People Group
201341,Cleeve Hill Nursing Home,50157743,R5805,Homecare - External Domiciliary (Adults),979.02,26/07/2012,People Group
201344,Clews Recycling Ltd,50151056,R5702,Payments to External Contractors,3498.30,19/07/2012,Communities
201344,Clews Recycling Ltd,50151524,R5702,Payments to External Contractors,3108.20,20/07/2012,Communities
201344,Clews Recycling Ltd,50155194,R5702,Payments to External Contractors,1315.20,27/07/2012,Communities
211025,Clifford House Fostering Ltd,50141916,R5822,Foster Care Payments - External,-809.00,09/07/2012,People Group
211025,Clifford House Fostering Ltd,50140521,R5822,Foster Care Payments - External,3220.00,09/07/2012,People Group
211025,Clifford House Fostering Ltd,50151172,R5822,Foster Care Payments - External,3220.00,26/07/2012,People Group
211025,Clifford House Fostering Ltd,50158301,R5822,Foster Care Payments - External,-966.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158323,R5822,Foster Care Payments - External,-966.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158325,R5822,Foster Care Payments - External,-966.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158326,R5822,Foster Care Payments - External,-966.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158329,R5822,Foster Care Payments - External,-966.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158330,R5822,Foster Care Payments - External,-966.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158300,R5822,Foster Care Payments - External,-942.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158328,R5822,Foster Care Payments - External,-942.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158783,R5822,Foster Care Payments - External,2960.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158786,R5822,Foster Care Payments - External,2960.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158801,R5822,Foster Care Payments - External,3140.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158851,R5822,Foster Care Payments - External,3140.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158782,R5822,Foster Care Payments - External,3220.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158784,R5822,Foster Care Payments - External,3220.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158792,R5822,Foster Care Payments - External,3220.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158795,R5822,Foster Care Payments - External,3220.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158864,R5822,Foster Care Payments - External,3220.00,30/07/2012,People Group
211025,Clifford House Fostering Ltd,50158871,R5822,Foster Care Payments - External,3220.00,30/07/2012,People Group
208936,Cloud Technology Solutions Ltd,50145359,R4512,Software,9900.00,12/07/2012,Resources
208936,Cloud Technology Solutions Ltd,50145360,R4512,Software,28275.00,12/07/2012,Resources
216407,Clovelly House Residential Home,50149156,R5806,Residential Care (Adults),4420.00,16/07/2012,People Group
201364,Cmt - Testing  Ltd,50144669,R4434,Street Lighting,15483.30,25/07/2012,Communities
201367,Coachlinks Ltd,50144628,R3410,Car Scheme Payments,-889.50,13/07/2012,Communities
201367,Coachlinks Ltd,50144713,R3410,Car Scheme Payments,1365.97,13/07/2012,Communities
201367,Coachlinks Ltd,50144705,R3410,Car Scheme Payments,1670.92,13/07/2012,Communities
201367,Coachlinks Ltd,50144626,R3410,Car Scheme Payments,1864.31,13/07/2012,Communities
201367,Coachlinks Ltd,50144723,R3410,Car Scheme Payments,1930.77,13/07/2012,Communities
100381,Cofresh Homes Llp T/A Tudor Care Home,50149392,R5806,Residential Care (Adults),-4231.07,16/07/2012,People Group
100381,Cofresh Homes Llp T/A Tudor Care Home,50149392,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100381,Cofresh Homes Llp T/A Tudor Care Home,50149392,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100381,Cofresh Homes Llp T/A Tudor Care Home,50149392,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
214118,Colas Ltd,50128457,C1030,"New Construction, Conversion & Renovation",125219.55,06/07/2012,Capital
214118,Colas Ltd,50139368,C1030,"New Construction, Conversion & Renovation",239790.16,27/07/2012,Capital
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),-3522.30,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),-1553.96,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),2020.14,16/07/2012,People Group
100266,Collyhurst Nursing Home,50149157,R5806,Residential Care (Adults),4972.66,16/07/2012,People Group
100144,Colten Care Ltd T/A Abbotts Barton Nursing H,50149079,R5806,Residential Care (Adults),3832.96,16/07/2012,People Group
,Community Transport Ass,Pcard,R4030,Materials,1217.47,23/07/2012,Communities
212497,COMPASS,50122991,R4409,Consultancy,20714.43,11/07/2012,People Group
212497,COMPASS,50140911,R4409,Consultancy,20714.43,20/07/2012,People Group
201399,Compass Childrens Services,50145992,R5822,Foster Care Payments - External,880.60,12/07/2012,People Group
201399,Compass Childrens Services,50145996,R5822,Foster Care Payments - External,2903.40,13/07/2012,People Group
201399,Compass Childrens Services,50151904,R5822,Foster Care Payments - External,3088.50,20/07/2012,People Group
201399,Compass Childrens Services,50129606,R5822,Foster Care Payments - External,3310.80,24/07/2012,People Group
201399,Compass Childrens Services,50157006,R5822,Foster Care Payments - External,2776.80,31/07/2012,People Group
201399,Compass Childrens Services,50159728,R5822,Foster Care Payments - External,3088.50,31/07/2012,People Group
201407,Computer People Ltd,50131185,R1101,Agency Staff Pay,1493.79,02/07/2012,Resources
201407,Computer People Ltd,50137870,R1101,Agency Staff Pay,1510.96,09/07/2012,Resources
201407,Computer People Ltd,50136089,R1101,Agency Staff Pay,1459.45,10/07/2012,Resources
201407,Computer People Ltd,50145279,R1101,Agency Staff Pay,1442.28,11/07/2012,Resources
201407,Computer People Ltd,50146983,R1101,Agency Staff Pay,892.84,13/07/2012,Resources
201407,Computer People Ltd,50147315,R1101,Agency Staff Pay,1442.28,23/07/2012,Resources
201407,Computer People Ltd,50155544,R1101,Agency Staff Pay,1382.19,30/07/2012,Resources
201408,Computerland UK Plc,50127861,R4503,Hardware,20320.00,06/07/2012,Resources
201408,Computerland UK Plc,50130737,R4503,Hardware,735.63,13/07/2012,Resources
201408,Computerland UK Plc,50145362,R4503,Hardware,798.00,13/07/2012,Resources
201408,Computerland UK Plc,50130562,R4503,Hardware,881.72,13/07/2012,Resources
201408,Computerland UK Plc,50130713,R4503,Hardware,881.72,13/07/2012,Resources
201408,Computerland UK Plc,50130734,R4503,Hardware,1131.42,13/07/2012,Resources
201408,Computerland UK Plc,50130717,R4503,Hardware,1922.15,13/07/2012,Resources
201408,Computerland UK Plc,50130733,R4503,Hardware,3985.98,13/07/2012,Resources
201408,Computerland UK Plc,50142092,R4503,Hardware,19817.50,13/07/2012,Resources
201408,Computerland UK Plc,50142085,R4503,Hardware,19950.00,13/07/2012,Resources
201408,Computerland UK Plc,50155630,R4503,Hardware,688.84,26/07/2012,Resources
201408,Computerland UK Plc,50151839,R4503,Hardware,881.72,27/07/2012,Resources
209995,Concateno Plc,50149737,R4443,Professional Fees Admin,1500.00,20/07/2012,Resources
209995,Concateno Plc,50149754,R4443,Professional Fees Admin,1500.00,20/07/2012,Resources
100093,Condover College,50149158,R5806,Residential Care (Adults),5916.00,16/07/2012,People Group
100093,Condover College,50149158,R5806,Residential Care (Adults),6243.00,16/07/2012,People Group
201434,Cooleraid Ltd,50157196,R4048,Water Machines,720.00,26/07/2012,Resources
214474,Core Childrenïs Services,50143935,R5803,Daycare External,1650.00,11/07/2012,People Group
214474,Core Childrenïs Services,50143966,R5803,Daycare External,1680.00,11/07/2012,People Group
214474,Core Childrenïs Services,50144016,R5803,Daycare External,1720.00,11/07/2012,People Group
214474,Core Childrenïs Services,50143930,R5803,Daycare External,3000.00,11/07/2012,People Group
214474,Core Childrenïs Services,50148178,R5803,Daycare External,2850.00,18/07/2012,People Group
100448,Corner House Care Ltd,50149368,R5806,Residential Care (Adults),1561.56,16/07/2012,People Group
201445,Cornerstone - North East  Adoption and Fosteri,50144618,R5822,Foster Care Payments - External,2498.00,12/07/2012,People Group
201454,Cotswold Chine School,50148515,R4415,Independent School Fees,45864.00,16/07/2012,People Group
201454,Cotswold Chine School,50148849,R4415,Independent School Fees,49392.00,16/07/2012,People Group
201458,CouchPerryWilkes,50157394,R2022,Building (LB),2000.00,27/07/2012,Resources
212318,CounterPoint IV Education Management,50141831,R4409,Consultancy,3480.00,20/07/2012,People Group
201481,Coventry & Solihull Waste,50134611,R5703,Site Payments,25796.31,02/07/2012,Communities
201481,Coventry & Solihull Waste,50140999,R5703,Site Payments,22994.32,06/07/2012,Communities
201481,Coventry & Solihull Waste,50146890,R5703,Site Payments,152899.50,16/07/2012,Communities
201481,Coventry & Solihull Waste,50150088,R5703,Site Payments,7494.42,26/07/2012,Communities
201481,Coventry & Solihull Waste,50158754,R5703,Site Payments,8367.14,31/07/2012,Communities
201481,Coventry & Solihull Waste,50158708,R5703,Site Payments,13371.89,31/07/2012,Communities
201481,Coventry & Solihull Waste,50158974,R5703,Site Payments,193228.86,31/07/2012,Communities
201484,Coventry & Warwickshire Sign Language,50141372,R4418,Interpreting & Sign Language Service,560.00,06/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50136511,R1101,Agency Staff Pay,1366.89,04/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50136514,R1101,Agency Staff Pay,1493.68,04/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50136488,R1101,Agency Staff Pay,3577.07,04/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50133662,R5807,SLA - Adult Social Care Provision,-669.00,04/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50140902,R4409,Consultancy,45620.00,11/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50143960,R1101,Agency Staff Pay,97859.00,19/07/2012,Communities
201487,Coventry and Warwickshire Partnership Trust,50144879,R1101,Agency Staff Pay,10421.76,30/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50152073,R1101,Agency Staff Pay,1427.45,30/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50152015,R1101,Agency Staff Pay,1494.95,30/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50152072,R1101,Agency Staff Pay,3577.07,30/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50142376,R4409,Consultancy,-44136.00,30/07/2012,People Group
201487,Coventry and Warwickshire Partnership Trust,50151989,R5807,SLA - Adult Social Care Provision,40000.00,30/07/2012,People Group
201488,Coventry Building Workshop Ltd,50150339,R5604,Commissioned Works,2280.00,18/07/2012,People Group
201488,Coventry Building Workshop Ltd,50151462,R5604,Commissioned Works,2280.00,25/07/2012,People Group
201494,Coventry City Council,50141654,R1601,Training - External,816.00,09/07/2012,People Group
201494,Coventry City Council,50148043,R4443,Professional Fees Admin,3450.00,16/07/2012,Resources
201494,Coventry City Council,50158402,R4443,Professional Fees Admin,3414.17,30/07/2012,Other Services
201510,Coventry University,50153429,R1601,Training - External,540.00,20/07/2012,People Group
201512,Coventry University Enterprises Ltd,50142446,R4616,Activities Expenses,1758.00,10/07/2012,Communities
201514,Covergold Ltd,50139535,R4018,Equipment Repair & Maintenance,695.00,04/07/2012,Resources
