,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,,
INSERTED DETAIL,216869,Brighton & Hove City Council,50994812,R5203,Inter Authority Payments,28667.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,200865,Brinklow Quarry,51010363,R2754,Waste Management,927.36,22/04/2016,Communities,,,,,
INSERTED DETAIL,200865,Brinklow Quarry,51010365,R2754,Waste Management,1028.41,22/04/2016,Communities,,,,,
INSERTED DETAIL,200865,Brinklow Quarry,51010372,R5703,Site Payments,3154.08,22/04/2016,Communities,,,,,
INSERTED DETAIL,200865,Brinklow Quarry,51010376,R5703,Site Payments,2963.11,22/04/2016,Communities,,,,,
INSERTED DETAIL,200867,Bristol Managed Services Ltd,50988655,R4020,Fire Equipment Maintenance,19946.04,13/04/2016,Fire and Rescue,,,,,
,,BRITISH GAS BUSINE,P-Card,,,534.02 ,27/04/2016,,,,,,
INSERTED DETAIL,200874,British Gas Trading Ltd t/a British Gas Business (Business Electricity ***4055),51000114,R2101,Gas,560.58,08/04/2016,Communities,,,,,
INSERTED DETAIL,200874,British Gas Trading Ltd t/a British Gas Business (Business Electricity ***4055),51007515,R2101,Gas,768.03,22/04/2016,Resources,,,,,
INSERTED DETAIL,200874,British Gas Trading Ltd t/a British Gas Business (Business Electricity ***4055),51012530,R2103,Electricity,752.61,27/04/2016,Communities,,,,,
INSERTED DETAIL,200874,British Gas Trading Ltd t/a British Gas Business (Business Electricity ***4055),51012533,R2103,Electricity,1799.79,27/04/2016,Communities,,,,,
INSERTED DETAIL,224177,British Parking Association,50982833,R4702,Subscriptions To Organisations,1416.00,01/04/2016,Communities,,,,,
INSERTED DETAIL,216221,British Youth Council,50999289,R4702,Subscriptions To Organisations,500.00,28/04/2016,People Group,,,,,
INSERTED DETAIL,201576,Broad Street Cygnets,50990092,R6106,Private Providers - Early Years Funding,7842.58,04/04/2016,People Group,,,,,
INSERTED DETAIL,201576,Broad Street Cygnets,51008951,R6106,Private Providers - Early Years Funding,1158.30,25/04/2016,People Group,,,,,
INSERTED DETAIL,219128,Broadway Lodge,50993764,R5835,Residential and Inpatient Services,2600.00,15/04/2016,Communities,,,,,
INSERTED DETAIL,219128,Broadway Lodge,51000137,R5835,Residential and Inpatient Services,1300.00,29/04/2016,Communities,,,,,
INSERTED DETAIL,200902,Bromford Housing Group,51003072,R5807,SLA Social Care Provision,52980.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,200902,Bromford Housing Group,51011718,R5850,Social Care Helping Services,1223.32,26/04/2016,People Group,,,,,
INSERTED DETAIL,200902,Bromford Housing Group,51011516,R5805,Homecare - External Domiciliary (Adults),1007.44,26/04/2016,People Group,,,,,
INSERTED DETAIL,200902,Bromford Housing Group,51011518,R5805,Homecare - External Domiciliary (Adults),930.48,26/04/2016,People Group,,,,,
INSERTED DETAIL,227798,Bromford Lane Care Centre,51006962,R5806,Residential Care (Adults),1050.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,200904,Bromsgrove District Council,50993589,R5203,Inter Authority Payments,16271.50,15/04/2016,Communities,,,,,
INSERTED DETAIL,200910,Brooklyn Private Day Nursery,50990031,R6106,Private Providers - Early Years Funding,23377.77,04/04/2016,People Group,,,,,
INSERTED DETAIL,200910,Brooklyn Private Day Nursery,51008952,R6106,Private Providers - Early Years Funding,10617.75,25/04/2016,People Group,,,,,
INSERTED DETAIL,221284,Brushworks,51005709,R2003,Devolved Maintenance (Via Local),995.00,29/04/2016,Schools,,,,,
INSERTED DETAIL,211497,BSI Assurance UK Ltd,50981017,R4702,Subscriptions To Organisations,3508.00,08/04/2016,Other Services,,,,,
INSERTED DETAIL,200931,Bt Global Services (****7351),51009534,R4503,Hardware,1228.04,21/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,200931,Bt Global Services (****7351),51014502,R4514,Telephone Rental,1422.63,29/04/2016,Communities,,,,,
INSERTED DETAIL,200891,BT OneBillPlus (****5757),50993665,R4514,Telephone Rental,1126.85,01/04/2016,Resources,,,,,
INSERTED DETAIL,200891,BT OneBillPlus (****5757),51004890,R4514,Telephone Rental,7508.54,26/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,200891,BT OneBillPlus (****5757),51005800,R4514,Telephone Rental,7070.27,27/04/2016,Fire and Rescue,,,,,
,,BUCKETWAREHOUSE.COM,P-Card,,,520.00 ,20/04/2016,,,,,,
INSERTED DETAIL,200940,Budbrooke House Childrens Nursery Ltd,50990037,R6106,Private Providers - Early Years Funding,21642.82,04/04/2016,People Group,,,,,
INSERTED DETAIL,226833,Budbrooke Primary School,51008001,R6107,SEN Statements Funding - Non-Maintained Schools,617.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,226833,Budbrooke Primary School,51012320,R4905,Contingency,901.10,27/04/2016,Resources,,,,,
INSERTED DETAIL,200947,Bulkington Village Centre,50997768,R1601,Training - External,1008.80,01/04/2016,People Group,,,,,
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,51007158,R5806,Residential Care (Adults),34724.20,18/04/2016,People Group,,,,,
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,51006965,R5806,Residential Care (Adults),10184.91,18/04/2016,People Group,,,,,
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,51007158,R5806,Residential Care (Adults),34478.16,18/04/2016,People Group,,,,,
INSERTED DETAIL,200957,Burton Farms (Stratford) Ltd,51001548,R2201,Rent,1083.69,06/04/2016,Communities,,,,,
INSERTED DETAIL,200967,Busy Bees Childrens Day Nursery,50990086,R6106,Private Providers - Early Years Funding,24259.95,04/04/2016,People Group,,,,,
INSERTED DETAIL,200967,Busy Bees Childrens Day Nursery,51008961,R6106,Private Providers - Early Years Funding,1447.88,25/04/2016,People Group,,,,,
INSERTED DETAIL,200968,Busy Bees Nursery Rugby,50990065,R6106,Private Providers - Early Years Funding,33140.56,04/04/2016,People Group,,,,,
INSERTED DETAIL,200968,Busy Bees Nursery Rugby,50994480,R6104,Social Care - Section 17 Payments,633.65,15/04/2016,People Group,,,,,
INSERTED DETAIL,200968,Busy Bees Nursery Rugby,51008900,R6106,Private Providers - Early Years Funding,2895.75,25/04/2016,People Group,,,,,
INSERTED DETAIL,200969,Busy Bees Playschool,50990023,R6106,Private Providers - Early Years Funding,3616.94,04/04/2016,People Group,,,,,
INSERTED DETAIL,200970,Busy Bees Pre-School,50990108,R6106,Private Providers - Early Years Funding,10762.60,04/04/2016,People Group,,,,,
INSERTED DETAIL,227666,Butterflies Day Nursery and Childcare,50990084,R6106,Private Providers - Early Years Funding,11585.96,04/04/2016,People Group,,,,,
INSERTED DETAIL,225514,Butterflies Play House - Tania Modiri,50990435,R6106,Private Providers - Early Years Funding,1764.36,04/04/2016,People Group,,,,,
INSERTED DETAIL,225514,Butterflies Play House - Tania Modiri,51008931,R6106,Private Providers - Early Years Funding,1447.88,25/04/2016,People Group,,,,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,51006966,R5806,Residential Care (Adults),29992.86,18/04/2016,People Group,,,,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,51006966,R5806,Residential Care (Adults),2600.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,51006966,R5806,Residential Care (Adults),1876.80,18/04/2016,People Group,,,,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,51006966,R5806,Residential Care (Adults),6433.99,18/04/2016,People Group,,,,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,51006966,R5806,Residential Care (Adults),1876.80,18/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50996807,R5822,Foster Care Payments - External,4118.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51003015,R5822,Foster Care Payments - External,3930.00,15/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51003017,R5822,Foster Care Payments - External,4020.00,15/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51003023,R5822,Foster Care Payments - External,3930.00,15/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51003426,R5822,Foster Care Payments - External,4135.71,15/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51008757,R5822,Foster Care Payments - External,4135.71,20/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51008740,R5822,Foster Care Payments - External,4020.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51008735,R5822,Foster Care Payments - External,4260.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51008760,R5822,Foster Care Payments - External,4260.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51008146,R5822,Foster Care Payments - External,3038.70,21/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51008138,R5822,Foster Care Payments - External,4260.00,21/04/2016,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,51011003,R5822,Foster Care Payments - External,4135.71,25/04/2016,People Group,,,,,
INSERTED DETAIL,201040,Cabs of Rugby Ltd,50994238,R3205,Client Travel - Taxis,1188.00,11/04/2016,People Group,,,,,
INSERTED DETAIL,201042,CACI Ltd,50983213,R4512,Software,8850.00,06/04/2016,Communities,,,,,
INSERTED DETAIL,201042,CACI Ltd,50998976,R4506,IT Support & Maintenance,1425.00,22/04/2016,Communities,,,,,
INSERTED DETAIL,201042,CACI Ltd,50998982,R4506,IT Support & Maintenance,6475.00,22/04/2016,Communities,,,,,
INSERTED DETAIL,201048,Caldecote Day Nursery,50990045,R6106,Private Providers - Early Years Funding,14173.69,04/04/2016,People Group,,,,,
INSERTED DETAIL,201048,Caldecote Day Nursery,51008880,R6106,Private Providers - Early Years Funding,3861.00,25/04/2016,People Group,,,,,
INSERTED DETAIL,201049,Cale Briparc,50997853,R4018,Equipment Repair & Maintenance,716.12,08/04/2016,Communities,,,,,
INSERTED DETAIL,201049,Cale Briparc,51011270,R5210,Civil Parking Enforcement Payments,526.93,29/04/2016,Communities,,,,,
INSERTED DETAIL,201051,Call A Car - Rugby  Ltd,50987390,R3204,Home To School / College Transport,540.00,04/04/2016,People Group,,,,,
INSERTED DETAIL,201051,Call A Car - Rugby  Ltd,50996235,R3204,Home To School / College Transport,740.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,201051,Call A Car - Rugby  Ltd,51008369,R3204,Home To School / College Transport,900.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,201051,Call A Car - Rugby  Ltd,51008655,R3204,Home To School / College Transport,1545.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50988261,R4409,Consultancy,517.50,13/04/2016,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50991533,R1101,Agency Staff Pay,2854.05,15/04/2016,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,51005621,R1101,Agency Staff Pay,1155.20,18/04/2016,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50997611,R1101,Agency Staff Pay,1767.00,25/04/2016,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50999669,R1101,Agency Staff Pay,2052.20,29/04/2016,Resources,,,,,
INSERTED DETAIL,201059,Calumet Photographic Ltd,50982766,R4612,Projects,690.67,01/04/2016,Resources,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50986127,R5822,Foster Care Payments - External,3397.14,07/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50982663,R5822,Foster Care Payments - External,2708.77,07/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50985084,R5848,Residential Care (Children),13042.01,07/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50980078,R5818,Community Services External,-8931.45,07/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50982645,R5822,Foster Care Payments - External,2708.77,07/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50997769,R5822,Foster Care Payments - External,3631.43,12/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50986473,R5848,Residential Care (Children),-2514.32,12/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50996540,R5848,Residential Care (Children),-4300.03,12/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50996517,R5848,Residential Care (Children),19042.99,12/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50988495,R5822,Foster Care Payments - External,2895.58,12/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50988496,R5822,Foster Care Payments - External,2895.58,12/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50992906,R5848,Residential Care (Children),18228.53,12/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50993264,R5848,Residential Care (Children),-8793.62,12/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50993263,R5848,Residential Care (Children),11591.59,12/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50992907,R5848,Residential Care (Children),19485.67,12/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,51013215,R5848,Residential Care (Children),19750.15,28/04/2016,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,51013381,R5848,Residential Care (Children),18857.10,28/04/2016,People Group,,,,,
INSERTED DETAIL,226989,Cambian Whinfell School Ltd,50997307,R5702,Payments to External Contractors,12573.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,201064,Cambridge Publishers Ltd,51005657,R5702,Payments to External Contractors,3770.00,22/04/2016,Communities,,,,,
INSERTED DETAIL,100014,Camphill Devon Community Ltd,51006969,R5806,Residential Care (Adults),2240.76,18/04/2016,People Group,,,,,
INSERTED DETAIL,201073,Campion School and Community College (ACAD) Leamington Spa,51008021,R6107,SEN Statements Funding - Non-Maintained Schools,2770.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,201074,Camtech Systems Ltd,50985034,R5702,Payments to External Contractors,8948.48,07/04/2016,Communities,,,,,
INSERTED DETAIL,100234,Canning Court Care Home,51006970,R5806,Residential Care (Adults),2688.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,100234,Canning Court Care Home,51006970,R5806,Residential Care (Adults),5026.25,18/04/2016,People Group,,,,,
INSERTED DETAIL,100234,Canning Court Care Home,51006970,R5806,Residential Care (Adults),1931.72,18/04/2016,People Group,,,,,
INSERTED DETAIL,100234,Canning Court Care Home,51006970,R5806,Residential Care (Adults),1930.71,18/04/2016,People Group,,,,,
INSERTED DETAIL,999982,Cannylads Ltd T/A Graham Martyn Builders,51003602,R2012,Refund of Deposits,500.00,22/04/2016,Communities,,,,,
INSERTED DETAIL,201078,Canon (UK) Ltd (****0502),51000139,R4036,Photocopier Rental & Maintenance,31959.07,08/04/2016,Resources,,,,,
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50994009,R4317,Print Operational Costs,513.90,15/04/2016,Resources,,,,,
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50997720,R4317,Print Operational Costs,804.00,22/04/2016,Resources,,,,,
INSERTED DETAIL,210040,Capita Business Services Ltd (****4978),50985028,R1601,Training - External,798.00,07/04/2016,Resources,,,,,
INSERTED DETAIL,202234,Capita Secure Information Solutions Ltd (Fortek Computers),51001348,R4512,Software,4474.80,22/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),51006933,R5806,Residential Care (Adults),1903.98,18/04/2016,People Group,,,,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),51006933,R5806,Residential Care (Adults),11347.08,18/04/2016,People Group,,,,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),51006933,R5806,Residential Care (Adults),2082.44,18/04/2016,People Group,,,,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),51006933,R5806,Residential Care (Adults),1843.54,18/04/2016,People Group,,,,,
INSERTED DETAIL,205656,Carers Support Service/Warwickshire Young Carers Project,51010226,R5501,Grants to Organisations & Voluntary Bodies,14167.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,207694,Carers Trust Heart of England,50998576,R5805,Homecare - External Domiciliary (Adults),643.44,21/04/2016,People Group,,,,,
INSERTED DETAIL,207694,Carers Trust Heart of England,50994798,R5805,Homecare - External Domiciliary (Adults),1028.16,21/04/2016,People Group,,,,,
INSERTED DETAIL,201097,Caring Kindergartens Ltd,50990058,R6106,Private Providers - Early Years Funding,6528.13,04/04/2016,People Group,,,,,
INSERTED DETAIL,201097,Caring Kindergartens Ltd,51008926,R6106,Private Providers - Early Years Funding,965.25,25/04/2016,People Group,,,,,
INSERTED DETAIL,201124,Cartlidge Stewart Ltd,50996289,R4443,Professional Fees Admin,675.00,22/04/2016,Resources,,,,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50997606,R5805,Homecare - External Domiciliary (Adults),3964.80,08/04/2016,People Group,,,,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50998644,R5805,Homecare - External Domiciliary (Adults),1999.76,08/04/2016,People Group,,,,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50994703,R5805,Homecare - External Domiciliary (Adults),979.80,15/04/2016,People Group,,,,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50994733,R5805,Homecare - External Domiciliary (Adults),1079.20,15/04/2016,People Group,,,,,
INSERTED DETAIL,100261,Castel Froma,51006972,R5806,Residential Care (Adults),4631.52,18/04/2016,People Group,,,,,
INSERTED DETAIL,100261,Castel Froma,51006972,R5806,Residential Care (Adults),4631.52,18/04/2016,People Group,,,,,
INSERTED DETAIL,100261,Castel Froma,51006972,R5806,Residential Care (Adults),936.24,18/04/2016,People Group,,,,,
INSERTED DETAIL,100261,Castel Froma,51006972,R5806,Residential Care (Adults),2030.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,100261,Castel Froma,51006972,R5806,Residential Care (Adults),3765.32,18/04/2016,People Group,,,,,
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,51014141,R4030,Materials,731.34,28/04/2016,Communities,,,,,
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,51013888,R4030,Materials,831.47,28/04/2016,Communities,,,,,
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,51014138,R4030,Materials,767.53,28/04/2016,Communities,,,,,
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,51014143,R4030,Materials,525.79,28/04/2016,Communities,,,,,
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,51014149,R4030,Materials,769.42,28/04/2016,Communities,,,,,
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,51014152,R4030,Materials,670.57,28/04/2016,Communities,,,,,
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,51014153,R4030,Materials,560.63,28/04/2016,Communities,,,,,
