Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
223291,Creative Support Ltd,51309108,R5843,Extra Care,2010.58,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309107,R5843,Extra Care,1136.00,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309104,R5843,Extra Care,2770.86,24/11/2017,People Group,,,
223291,Creative Support Ltd,51313224,R5851,Supported Living,562.40,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309543,R5851,Supported Living,7429.65,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309504,R5851,Supported Living,1574.72,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309502,R5851,Supported Living,829.54,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309133,R5851,Supported Living,3672.47,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309130,R5851,Supported Living,1349.76,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309127,R5851,Supported Living,1994.60,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309103,R5851,Supported Living,4767.23,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309524,R5843,Extra Care,1473.66,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309511,R5843,Extra Care,956.08,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309492,R5843,Extra Care,1341.90,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309490,R5843,Extra Care,1093.40,24/11/2017,People Group,,,
223291,Creative Support Ltd,51309488,R5843,Extra Care,6188.06,24/11/2017,People Group,,,
220812,Credence Care Holly House,51310691,R5851,Supported Living,792.00,10/11/2017,People Group,,,
220812,Credence Care Holly House,51310694,R5851,Supported Living,"3,254.40",10/11/2017,People Group,,,
220812,Credence Care Holly House,51310695,R5851,Supported Living,"1,305.00",10/11/2017,People Group,,,
220812,Credence Care Holly House,51270362,R5851,Supported Living,"-1,749.24",10/11/2017,People Group,,,
220812,Credence Care Holly House,51270363,R5851,Supported Living,"-1,749.24",10/11/2017,People Group,,,
220812,Credence Care Holly House,51311300,R5851,Supported Living,"3,400.20",15/11/2017,People Group,,,
222960,Creditsafe Business Solutions Ltd,51290322,R4702,Subscriptions To Organisations,4450.50,02/11/2017,Other Services,,,
213040,Croft Medical Centre (Leamington Spa),51320146,R5702,Payments to External Contractors,532.00,30/11/2017,Communities,,,
201541,Croft School Ltd,51309791,R6106,Early Years Funding (PVIs and LA),21674.27,13/11/2017,Communities,,,
201541,Croft School Ltd,51320660,R6107,SEN Statements Funding,1526.00,27/11/2017,Communities,,,
201541,Croft School Ltd,51316705,R6106,Early Years Funding (PVIs and LA),587.19,27/11/2017,Communities,,,
100065,Crosscrown Ltd,51315923,R5806,Residential Care,1426.20,16/11/2017,People Group,,,
100065,Crosscrown Ltd,51315923,R5806,Residential Care,2000.60,16/11/2017,People Group,,,
100065,Crosscrown Ltd,51315923,R5806,Residential Care,3949.82,16/11/2017,People Group,,,
100065,Crosscrown Ltd,51315923,R5806,Residential Care,1520.00,16/11/2017,People Group,,,
100065,Crosscrown Ltd,51315923,R5806,Residential Care,2240.60,16/11/2017,People Group,,,
100065,Crosscrown Ltd,51315923,R5806,Residential Care,2000.60,16/11/2017,People Group,,,
100065,Crosscrown Ltd,51315923,R5806,Residential Care,3991.47,16/11/2017,People Group,,,
217194,Crosscrown Ltd (Woodville House),51316218,R5806,Residential Care,10573.88,16/11/2017,People Group,,,
217194,Crosscrown Ltd (Woodville House),51316218,R5806,Residential Care,1949.22,16/11/2017,People Group,,,
100125,Crosscrown Ltd T/A The Chimneys,51316181,R5806,Residential Care,9571.18,16/11/2017,People Group,,,
100125,Crosscrown Ltd T/A The Chimneys,51316181,R5806,Residential Care,1344.28,16/11/2017,People Group,,,
100125,Crosscrown Ltd T/A The Chimneys,51316181,R5806,Residential Care,12294.04,16/11/2017,People Group,,,
100125,Crosscrown Ltd T/A The Chimneys,51316181,R5806,Residential Care,1883.28,16/11/2017,People Group,,,
100125,Crosscrown Ltd T/A The Chimneys,51316181,R5806,Residential Care,1949.22,16/11/2017,People Group,,,
100338,Crosscrown Ltd T/A The Elms Residential Care Home,51316182,R5806,Residential Care,5807.43,16/11/2017,People Group,,,
100338,Crosscrown Ltd T/A The Elms Residential Care Home,51316182,R5806,Residential Care,8823.89,16/11/2017,People Group,,,
100441,Crosscrown Ltd T/As Granville House,51316045,R5806,Residential Care,12940.54,16/11/2017,People Group,,,
100441,Crosscrown Ltd T/As Granville House,51316045,R5806,Residential Care,9886.90,16/11/2017,People Group,,,
100441,Crosscrown Ltd T/As Granville House,51316045,R5806,Residential Care,1883.28,16/11/2017,People Group,,,
223625,CSL Industrial Roofing Services Ltd,51302919,R2002,Building Maintenance,690.00,23/11/2017,Communities,,,
221703,Ctalk Ltd,51292145,R4512,Software,1400.00,01/11/2017,Resources,,,
221703,Ctalk Ltd,51292162,R4512,Software,7943.94,01/11/2017,Resources,,,
221703,Ctalk Ltd,51294347,R4512,Software,1443.03,03/11/2017,Resources,,,
221703,Ctalk Ltd,51310873,R4512,Software,1400.00,28/11/2017,Resources,,,
221703,Ctalk Ltd,51310874,R4512,Software,7943.94,28/11/2017,Resources,,,
221703,Ctalk Ltd,51314357,R4512,Software,1443.90,28/11/2017,Resources,,,
201566,Curdworth Pre-School,51308659,R6106,Early Years Funding (PVIs and LA),"3,342.86",13/11/2017,Communities,,,
201566,Curdworth Pre-School,51315832,R6106,Early Years Funding (PVIs and LA),"1,147.93",27/11/2017,Communities,,,
228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51310104,R5702,Payments to External Contractors,970.00,10/11/2017,Communities,,,
228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51310105,R5702,Payments to External Contractors,800.00,10/11/2017,Communities,,,
228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51310106,R5702,Payments to External Contractors,1049.60,10/11/2017,Communities,,,
228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51310107,R5702,Payments to External Contractors,3840.00,10/11/2017,Communities,,,
228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51310108,R5702,Payments to External Contractors,1920.00,10/11/2017,Communities,,,
228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51310110,R5702,Payments to External Contractors,6080.00,10/11/2017,Communities,,,
228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51310109,R5702,Payments to External Contractors,770.00,10/11/2017,Communities,,,
228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51318284,R5702,Payments to External Contractors,770.00,22/11/2017,Communities,,,
209275,D W Clark (Drainage) Ltd,51310917,C1030,"New Construction, Conversion & Renovation",16600.00,29/11/2017,Capital,,,
209275,D W Clark (Drainage) Ltd,51311893,R2022,Building (LB),900.00,30/11/2017,Resources,,,
229994,Daisykins at Rugby Free Primary School,51308623,R6106,Early Years Funding (PVIs and LA),"24,644.76",13/11/2017,Communities,,,
229994,Daisykins at Rugby Free Primary School,51315811,R6106,Early Years Funding (PVIs and LA),"8,665.02",27/11/2017,Communities,,,
201646,Daisykins Ltd,51308706,R6106,Early Years Funding (PVIs and LA),34847.07,13/11/2017,Communities,,,
201646,Daisykins Ltd,51315807,R6106,Early Years Funding (PVIs and LA),6887.58,27/11/2017,Communities,,,
,Days Hotel Coventry,41537,,,"1,551.00",06/11/2017,People Group,,,
100272,Deaf-Initely Independent,51316029,R5806,Residential Care,"4,163.32",16/11/2017,People Group,,,
100272,Deaf-Initely Independent,51316029,R5806,Residential Care,"3,495.52",16/11/2017,People Group,,,
100272,Deaf-Initely Independent,51316029,R5806,Residential Care,"3,846.16",16/11/2017,People Group,,,
100272,Deaf-Initely Independent,51316030,R5806,Residential Care,"6,873.76",16/11/2017,People Group,,,
100272,Deaf-Initely Independent,51316018,R5806,Residential Care,"4,212.04",16/11/2017,People Group,,,
220287,Dealership Services Ltd,51299680,R4205,"Clothing, Uniforms & Laundry",1803.80,15/11/2017,Fire and Rescue,,,
233016,Decisions by Design,51291422,R5702,Payments to External Contractors,"3,822.00",03/11/2017,Communities,,,
234822,Delib Ltd,51289956,R4702,Subscriptions To Organisations,9195.00,01/11/2017,Resources,,,
208300,Delta Fire Ltd (NORWICH ****0182),51294363,R4015,Equipment Repair & Maintenance,1357.53,08/11/2017,Fire and Rescue,,,
210181,Demco Europe Ltd,51204306,R4612,Projects,-548.45,01/11/2017,Resources,,,
210181,Demco Europe Ltd,51309003,R4612,Projects,783.05,08/11/2017,Resources,,,
219451,Department for Work and Pensions-Compensation Recovery Unit,51304576,R4928,Other Insurance Claims,842.00,01/11/2017,Other Services,,,
219451,Department for Work and Pensions-Compensation Recovery Unit,51306132,R4928,Other Insurance Claims,665.00,02/11/2017,Other Services,,,
219451,Department for Work and Pensions-Compensation Recovery Unit,51291691,R4928,Other Insurance Claims,"2,583.00",03/11/2017,Other Services,,,
219451,Department for Work and Pensions-Compensation Recovery Unit,51310667,R4928,Other Insurance Claims,"2,302.20",10/11/2017,Other Services,,,
219451,Department for Work and Pensions-Compensation Recovery Unit,51308600,R4928,Other Insurance Claims,665.00,10/11/2017,Other Services,,,
219451,Department for Work and Pensions-Compensation Recovery Unit,51314194,R4928,Other Insurance Claims,647.00,15/11/2017,Other Services,,,
219451,Department for Work and Pensions-Compensation Recovery Unit,51316341,R4928,Other Insurance Claims,866.00,20/11/2017,Other Services,,,
220586,Diamond Bus Company Ltd,51319971,R5704,Public Transport,3370.00,24/11/2017,Communities,,,
225028,Diamond Sports Coaching,51292195,R4433,For use by schools only - Sport Instruction,"1,085.00",03/11/2017,Schools,,,
225845,Dignus Healthcare Ltd,51316032,R5806,Residential Care,3234.00,16/11/2017,People Group,,,
201761,Dimensions UK Ltd (****0502),51304980,R5851,Supported Living,4206.91,02/11/2017,People Group,,,
201761,Dimensions UK Ltd (****0502),51304974,R5851,Supported Living,4206.91,02/11/2017,People Group,,,
201761,Dimensions UK Ltd (****0502),51304408,R5851,Supported Living,4051.09,02/11/2017,People Group,,,
201761,Dimensions UK Ltd (****0502),51304975,R5851,Supported Living,2181.36,02/11/2017,People Group,,,
201761,Dimensions UK Ltd (****0502),51303540,R5851,Supported Living,944.28,08/11/2017,People Group,,,
201761,Dimensions UK Ltd (****0502),51304629,R5851,Supported Living,2020.32,08/11/2017,People Group,,,
201761,Dimensions UK Ltd (****0502),51304743,R5702,Payments to External Contractors,1037.80,27/11/2017,Communities,,,
233542,Direct Care Ltd,51302827,R5806,Residential Care,15057.32,22/11/2017,People Group,,,
201769,Direct Taxis,51304976,R3204,Home To School / College Transport,"1,320.00",08/11/2017,Communities,,,
201769,Direct Taxis,51318111,R3204,Home To School / College Transport,600.00,22/11/2017,Communities,,,
201769,Direct Taxis,51322068,R3204,Home To School / College Transport,525.00,30/11/2017,Communities,,,
201537,Disclosure and Barring Service,51305532,R1503,Staff DBS Checks,"27,042.00",01/11/2017,Resources,,,
225661,Diva Care Ltd,51316065,R5806,Residential Care,1870.96,16/11/2017,People Group,,,
216855,DNA Worldwide,51306774,R4441,Professional Fees,500.00,13/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51297311,C1030,"New Construction, Conversion & Renovation",7105.31,01/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51289920,R2023,Mechanical (LM),639.20,01/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51293627,R2024,Electrical (LE),2177.28,01/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51290533,R2024,Electrical (LE),590.73,02/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51290548,R2024,Electrical (LE),550.52,02/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51293654,C1030,"New Construction, Conversion & Renovation",13959.00,02/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51290487,R2024,Electrical (LE),641.96,02/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51290484,R2024,Electrical (LE),528.75,02/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51290540,R2023,Mechanical (LM),690.12,02/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51290480,R2024,Electrical (LE),831.57,02/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51290526,R2023,Mechanical (LM),1819.55,02/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51290519,R2023,Mechanical (LM),1001.63,02/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51290512,R2023,Mechanical (LM),515.95,02/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51290508,R2023,Mechanical (LM),730.19,02/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51296511,R2023,Mechanical (LM),2296.53,03/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51296586,C1030,"New Construction, Conversion & Renovation",16840.41,03/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51296576,C1030,"New Construction, Conversion & Renovation",21450.80,08/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51296577,C1030,"New Construction, Conversion & Renovation",18783.36,08/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51296584,C1030,"New Construction, Conversion & Renovation",705.00,08/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51295121,R2024,Electrical (LE),763.75,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51295132,R2024,Electrical (LE),1440.64,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51295149,R2024,Electrical (LE),864.95,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51296843,R2024,Electrical (LE),583.92,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51296845,R2024,Electrical (LE),842.97,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51296848,R2024,Electrical (LE),556.95,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51296858,R2024,Electrical (LE),593.89,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51295134,R2023,Mechanical (LM),543.20,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51295140,R2023,Mechanical (LM),506.48,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51295148,R2023,Mechanical (LM),683.57,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51296837,R2023,Mechanical (LM),525.68,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51296839,R2023,Mechanical (LM),718.14,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51296850,R2023,Mechanical (LM),1705.38,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51304647,R2024,Electrical (LE),2110.77,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51294868,R2024,Electrical (LE),1139.52,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51294880,R2024,Electrical (LE),795.56,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51294893,R2024,Electrical (LE),501.63,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51294923,R2024,Electrical (LE),1568.74,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51294927,R2024,Electrical (LE),1742.53,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51294932,R2024,Electrical (LE),507.44,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51294969,R2024,Electrical (LE),985.67,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51295038,R2024,Electrical (LE),605.41,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51295067,R2024,Electrical (LE),508.78,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51295088,R2024,Electrical (LE),558.13,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51295105,R2024,Electrical (LE),1028.18,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51295118,R2024,Electrical (LE),587.50,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51297155,C1030,"New Construction, Conversion & Renovation",9927.58,10/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51297284,C1030,"New Construction, Conversion & Renovation",17543.72,10/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51297309,C1030,"New Construction, Conversion & Renovation",39685.06,10/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51297310,C1030,"New Construction, Conversion & Renovation",3324.72,10/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51297312,C1030,"New Construction, Conversion & Renovation",22443.68,10/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51297313,C1030,"New Construction, Conversion & Renovation",12799.28,10/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51297314,C1030,"New Construction, Conversion & Renovation",3224.81,10/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51299751,C1030,"New Construction, Conversion & Renovation",5704.47,10/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51303192,C1030,"New Construction, Conversion & Renovation",1048.55,10/11/2017,Capital,,,
221329,Dodd Group (Midlands) Ltd,51297285,R2023,Mechanical (LM),4937.49,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51299930,R2023,Mechanical (LM),2842.28,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51294753,R2023,Mechanical (LM),512.68,10/11/2017,Resources,,,
221329,Dodd Group (Midlands) Ltd,51294789,R2023,Mechanical (LM),1139.13,10/11/2017,Resources,,,
