,Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,201494,Coventry City Council,50824141,R5604,Commissioned Works,4027.50,15/05/2015,People Group,,,,
INSERTED DETAIL,215606,Coventry City Council (Trinity Lodge),50825352,R5806,Residential Care (Adults),2621.36,18/05/2015,People Group,,,,
INSERTED DETAIL,201498,Coventry Diocesan Board of Education,50815464,R8303,Capital Expenditure From Revenue,684.67,08/05/2015,Schools,,,,
INSERTED DETAIL,201498,Coventry Diocesan Board of Education,50808883,R8303,Capital Expenditure From Revenue,1507.50,08/05/2015,Schools,,,,
INSERTED DETAIL,201498,Coventry Diocesan Board of Education,50820169,R4443,Professional Fees Admin,1800.00,22/05/2015,Schools,,,,
INSERTED DETAIL,201498,Coventry Diocesan Board of Education,50817390,R4442,Professional Fees Curriculum,560.00,22/05/2015,Schools,,,,
INSERTED DETAIL,201498,Coventry Diocesan Board of Education,50813596,R2204,Room Hire - External,600.00,27/05/2015,People Group,,,,
INSERTED DETAIL,201502,Coventry Mind,50813179,R5702,Payments to External Contractors,14100.00,06/05/2015,Communities,,,,
INSERTED DETAIL,201510,Coventry University,50825880,R5702,Payments to External Contractors,2280.00,26/05/2015,Communities,,,,
INSERTED DETAIL,201512,Coventry University Enterprises Ltd,50820062,R5702,Payments to External Contractors,995.85,12/05/2015,Communities,,,,
INSERTED DETAIL,201512,Coventry University Enterprises Ltd,50826720,R5702,Payments to External Contractors,21649.81,26/05/2015,Communities,,,,
INSERTED DETAIL,201512,Coventry University Enterprises Ltd,50830772,R4601,Conferences,817.50,29/05/2015,Communities,,,,
INSERTED DETAIL,201512,Coventry University Enterprises Ltd,50830772,R4102,Catering Charges,832.50,29/05/2015,Communities,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,50825118,R5806,Residential Care (Adults),2565.20,18/05/2015,People Group,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,50825118,R5806,Residential Care (Adults),9536.86,18/05/2015,People Group,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,50825118,R5806,Residential Care (Adults),1813.68,18/05/2015,People Group,,,,
INSERTED DETAIL,201523,Crabb Curtis & Co (Commercial) Ltd,50817391,R2202,Rent - Service Charges,15003.12,06/05/2015,Resources,,,,
INSERTED DETAIL,100089,Craegmoor Ltd - Part Of Priory Group (Charnwood Lodge),50825105,R5806,Residential Care (Adults),5728.72,18/05/2015,People Group,,,,
INSERTED DETAIL,223069,Craegmoor Strathmore College Priory,50823936,R5805,Homecare - External Domiciliary (Adults),1862.85,14/05/2015,People Group,,,,
INSERTED DETAIL,223069,Craegmoor Strathmore College Priory,50823937,R5805,Homecare - External Domiciliary (Adults),1676.57,14/05/2015,People Group,,,,
INSERTED DETAIL,223069,Craegmoor Strathmore College Priory,50823973,R5805,Homecare - External Domiciliary (Adults),1676.57,14/05/2015,People Group,,,,
INSERTED DETAIL,223069,Craegmoor Strathmore College Priory,50823974,R5805,Homecare - External Domiciliary (Adults),1676.57,14/05/2015,People Group,,,,
INSERTED DETAIL,223069,Craegmoor Strathmore College Priory,50823935,R5805,Homecare - External Domiciliary (Adults),1304.00,14/05/2015,People Group,,,,
INSERTED DETAIL,223069,Craegmoor Strathmore College Priory,50823938,R5805,Homecare - External Domiciliary (Adults),7637.71,15/05/2015,People Group,,,,
INSERTED DETAIL,100269,Craighaven Ltd,50825119,R5806,Residential Care (Adults),1885.76,18/05/2015,People Group,,,,
INSERTED DETAIL,100269,Craighaven Ltd,50825119,R5806,Residential Care (Adults),18478.24,18/05/2015,People Group,,,,
INSERTED DETAIL,223291,Creative Support Ltd,50813154,R5805,Homecare - External Domiciliary (Adults),2711.12,05/05/2015,People Group,,,,
INSERTED DETAIL,220812,Credence Care Holly House,50815102,R5851,Supported Living,5018.68,15/05/2015,People Group,,,,
INSERTED DETAIL,220812,Credence Care Holly House,50827224,R5851,Supported Living,5097.79,21/05/2015,People Group,,,,
INSERTED DETAIL,100065,Crosscrown Limited,50825114,R5806,Residential Care (Adults),8657.06,18/05/2015,People Group,,,,
INSERTED DETAIL,100065,Crosscrown Limited,50825114,R5806,Residential Care (Adults),1848.20,18/05/2015,People Group,,,,
INSERTED DETAIL,100065,Crosscrown Limited,50825114,R5806,Residential Care (Adults),2823.85,18/05/2015,People Group,,,,
INSERTED DETAIL,100065,Crosscrown Limited,50825114,R5806,Residential Care (Adults),1848.20,18/05/2015,People Group,,,,
INSERTED DETAIL,100065,Crosscrown Limited,50825114,R5806,Residential Care (Adults),5082.55,18/05/2015,People Group,,,,
INSERTED DETAIL,217194,Crosscrown Ltd (Woodville House),50825375,R5806,Residential Care (Adults),7007.08,18/05/2015,People Group,,,,
INSERTED DETAIL,217194,Crosscrown Ltd (Woodville House),50825375,R5806,Residential Care (Adults),4930.44,18/05/2015,People Group,,,,
INSERTED DETAIL,217194,Crosscrown Ltd (Woodville House),50825375,R5806,Residential Care (Adults),12326.10,18/05/2015,People Group,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50825325,R5806,Residential Care (Adults),1859.04,18/05/2015,People Group,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50825325,R5806,Residential Care (Adults),2378.40,18/05/2015,People Group,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50825325,R5806,Residential Care (Adults),1859.04,18/05/2015,People Group,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50825325,R5806,Residential Care (Adults),13240.03,18/05/2015,People Group,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50825325,R5806,Residential Care (Adults),1635.72,18/05/2015,People Group,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,50825325,R5806,Residential Care (Adults),3349.32,18/05/2015,People Group,,,,
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,50825327,R5806,Residential Care (Adults),645.65,18/05/2015,People Group,,,,
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,50825327,R5806,Residential Care (Adults),6586.40,18/05/2015,People Group,,,,
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,50825327,R5806,Residential Care (Adults),3361.28,18/05/2015,People Group,,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,50825159,R5806,Residential Care (Adults),3043.54,18/05/2015,People Group,,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,50825159,R5806,Residential Care (Adults),11602.96,18/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806735,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806747,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806748,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806712,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806711,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806710,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806690,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806689,R6107,SEN Statements Funding - Non-Maintained Schools,13800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806734,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806733,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806732,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806713,R6107,SEN Statements Funding - Non-Maintained Schools,16812.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806730,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806731,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806714,R6107,SEN Statements Funding - Non-Maintained Schools,22333.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806729,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806717,R6107,SEN Statements Funding - Non-Maintained Schools,17466.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806716,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,50806715,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,209006,Cruckton Hall Ltd t/a Cruckton Hall School,50815647,R6107,SEN Statements Funding - Non-Maintained Schools,19041.50,11/05/2015,People Group,,,,
INSERTED DETAIL,209006,Cruckton Hall Ltd t/a Cruckton Hall School,50815647,R5848,Residential Care (Children),19041.83,11/05/2015,People Group,,,,
INSERTED DETAIL,201563,Cunningham Cash Registers Ltd,50817839,R4503,Hardware,2130.60,06/05/2015,Resources,,,,
INSERTED DETAIL,201568,Currall Lewis & Martin - Construction  Ltd,50822299,R5706,Payments to Third Parties - Recoverable Operating Expenditure,11325.05,21/05/2015,Communities,,,,
INSERTED DETAIL,228446,Curtain Up,50816502,R2501,Fixtures & Fittings,2495.10,14/05/2015,People Group,,,,
INSERTED DETAIL,201570,Custom Group Ltd,50821110,R2003,Devolved Maintenance (Via Local),572.39,12/05/2015,Schools,,,,
INSERTED DETAIL,100243,D R & B Sutton Ltd T/A Adelaide House,50825048,R5806,Residential Care (Adults),2955.72,18/05/2015,People Group,,,,
INSERTED DETAIL,100243,D R & B Sutton Ltd T/A Adelaide House,50825048,R5806,Residential Care (Adults),1285.20,18/05/2015,People Group,,,,
INSERTED DETAIL,100243,D R & B Sutton Ltd T/A Adelaide House,50825048,R5806,Residential Care (Adults),3320.80,18/05/2015,People Group,,,,
INSERTED DETAIL,100243,D R & B Sutton Ltd T/A Adelaide House,50825048,R5806,Residential Care (Adults),1635.72,18/05/2015,People Group,,,,
INSERTED DETAIL,201705,D.E. Ford (Insurance Brokers) Ltd,50826480,R2802,Material Damage Insurance Premiums,595.39,20/05/2015,Schools,,,,
INSERTED DETAIL,201646,Daisykins Ltd,50817722,R4606,Pre-School Teachers Flexible Payments,1300.00,06/05/2015,People Group,,,,
INSERTED DETAIL,221806,Darcy Lines Ltd,50826858,R4305,Marketing,3000.00,29/05/2015,Communities,,,,
INSERTED DETAIL,221209,Dave Bray Landscaping,50817347,C1030,"New Construction, Conversion & Renovation",3500.00,12/05/2015,Capital,,,,
INSERTED DETAIL,221209,Dave Bray Landscaping,50820060,C1030,"New Construction, Conversion & Renovation",4580.00,22/05/2015,Capital,,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50825110,R5806,Residential Care (Adults),4152.52,18/05/2015,People Group,,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50825122,R5806,Residential Care (Adults),4163.32,18/05/2015,People Group,,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50825122,R5806,Residential Care (Adults),3442.04,18/05/2015,People Group,,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,50825123,R5806,Residential Care (Adults),6845.12,18/05/2015,People Group,,,,
INSERTED DETAIL,201727,Dell Computer Corporation Ltd,50817192,R4503,Hardware,1097.59,22/05/2015,Resources,,,,
INSERTED DETAIL,201727,Dell Computer Corporation Ltd,50817394,R4503,Hardware,15764.03,27/05/2015,Resources,,,,
INSERTED DETAIL,222454,Deltab Ltd t/a Botterills Pharmacy,50826172,R5702,Payments to External Contractors,760.00,19/05/2015,Communities,,,,
INSERTED DETAIL,219451,Department for Work and Pensions-Compensation Recovery Unit,50815570,R4928,Casualty Insurance Claims,975.00,01/05/2015,Other Services,,,,
INSERTED DETAIL,201742,Derwen College,50818374,R5805,Homecare - External Domiciliary (Adults),880.00,06/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50818375,R5805,Homecare - External Domiciliary (Adults),888.00,06/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50822284,R5805,Homecare - External Domiciliary (Adults),886.00,13/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50822283,R5805,Homecare - External Domiciliary (Adults),880.00,13/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50825124,R5806,Residential Care (Adults),1536.92,18/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50827500,R5702,Payments to External Contractors,7415.00,26/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50827499,R5702,Payments to External Contractors,8302.00,26/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50827497,R5702,Payments to External Contractors,9045.00,26/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50827496,R5702,Payments to External Contractors,7422.00,26/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50827495,R5702,Payments to External Contractors,8302.00,26/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50827494,R5702,Payments to External Contractors,8302.00,26/05/2015,People Group,,,,
INSERTED DETAIL,201742,Derwen College,50827498,R5702,Payments to External Contractors,8302.00,26/05/2015,People Group,,,,
INSERTED DETAIL,220586,Diamond Bus Company Limited,50829832,R5204,Concessionary Fares,1494.08,28/05/2015,Communities,,,,
INSERTED DETAIL,225753,Diginew Ltd t/a Amber Lodge Nursing Home,50825058,R5806,Residential Care (Adults),1743.64,18/05/2015,People Group,,,,
INSERTED DETAIL,201764,Diocesan Education Service,50821070,R8303,Capital Expenditure From Revenue,766.90,14/05/2015,Schools,,,,
INSERTED DETAIL,201764,Diocesan Education Service,50821069,R8303,Capital Expenditure From Revenue,1258.17,14/05/2015,Schools,,,,
INSERTED DETAIL,202077,Discovery Education Ltd,50814644,R4029,Licences (Incl Tv),1123.00,15/05/2015,Schools,,,,
INSERTED DETAIL,225661,Diva Care Ltd,50825187,R5806,Residential Care (Adults),1798.80,18/05/2015,People Group,,,,
INSERTED DETAIL,216855,DNA Worldwide,50816988,R4612,Projects,598.00,05/05/2015,People Group,,,,
INSERTED DETAIL,216855,DNA Worldwide,50816326,R4443,Professional Fees Admin,778.00,08/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50807858,R2024,Electrical (LE),2485.14,08/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50815564,C1030,"New Construction, Conversion & Renovation",6955.84,08/05/2015,Capital,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50812544,R2024,Electrical (LE),2485.77,08/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50812543,C1030,"New Construction, Conversion & Renovation",9265.18,08/05/2015,Capital,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50819518,R2023,Mechanical (LM),4588.65,08/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50806382,R2023,Mechanical (LM),2115.77,13/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50806381,R2023,Mechanical (LM),3234.20,13/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50819519,R2023,Mechanical (LM),2427.43,13/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50815565,R2023,Mechanical (LM),3822.88,13/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50815561,R2023,Mechanical (LM),2208.82,13/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50810480,C1030,"New Construction, Conversion & Renovation",1252.35,13/05/2015,Capital,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50810484,C1030,"New Construction, Conversion & Renovation",10190.07,15/05/2015,Capital,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50813730,R2023,Mechanical (LM),2894.35,15/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50815567,C1030,"New Construction, Conversion & Renovation",5461.16,15/05/2015,Capital,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50810481,C1030,"New Construction, Conversion & Renovation",3642.05,15/05/2015,Capital,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50810483,C1030,"New Construction, Conversion & Renovation",4047.20,15/05/2015,Capital,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50815566,R2017,Safe Water Remedial Works (SWR),3509.23,15/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50812133,R2024,Electrical (LE),1827.51,15/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50813702,R2023,Mechanical (LM),2419.17,15/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50813729,R2023,Mechanical (LM),6240.04,15/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50810479,C1030,"New Construction, Conversion & Renovation",2872.74,15/05/2015,Capital,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50813851,R2023,Mechanical (LM),2298.81,15/05/2015,Resources,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50815568,C1030,"New Construction, Conversion & Renovation",5385.04,15/05/2015,Capital,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50815569,C1030,"New Construction, Conversion & Renovation",9383.94,15/05/2015,Capital,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,50804597,R2024,Electrical (LE),2042.00,22/05/2015,Resources,,,,
