Supplier ID,Supplier,TransNo,Account,Description, Amount ,Pay date,Group
205964,Symon Builders Ltd,50007558,R2022,Building (LB)," 5,635.83 ",14/11/2011,Resources
205964,Symon Builders Ltd,50007562,R2022,Building (LB)," 1,209.26 ",14/11/2011,Resources
205964,Symon Builders Ltd,50012165,R2022,Building (LB)," 8,851.35 ",24/11/2011,Resources
205983,T O L Contracts Ltd,50006206,R2022,Building (LB)," 1,157.21 ",21/11/2011,Resources
205991,Tabell,50005998,R4608,Memberïs Expenses, 797.78 ,16/11/2011,Resources
205995,Take A Break,50014868,R5805,Homecare - External Domiciliary, 623.48 ,30/11/2011,People Group
210353,Tayler & Fletcher Ltd,50012116,R5706,Payments to Third Parties - Recoverable Operating Expenditure," 4,575.70 ",25/11/2011,Communities
206018,Team Prevent UK Ltd,50006524,R4409,Consultancy," 12,606.51 ",08/11/2011,Resources
206018,Team Prevent UK Ltd,50009463,R4409,Consultancy," 10,726.56 ",21/11/2011,Resources
206022,Teddy Bear Corner,50011122,R5702,Payments to External Contractors," 17,147.49 ",22/11/2011,People Group
206025,Teddy Bears Preschool,50011220,R5702,Payments to External Contractors," 1,799.85 ",22/11/2011,People Group
206026,Teddy N Daisys Day Nursery  Ltd,50011109,R5702,Payments to External Contractors," 2,475.20 ",22/11/2011,People Group
206026,Teddy N Daisys Day Nursery  Ltd,50014366,R4606,Pre-School Teachers Flexible Payments, 500.00 ,29/11/2011,People Group
206027,Telefonica O2 UK Ltd,50010240,R4510,Mobile Telephones / Pagers, 532.64 ,17/11/2011,Resources
206032,Telford Playschool,50011110,R5702,Payments to External Contractors," 9,047.22 ",22/11/2011,People Group
206035,Tempus Computers Ltd,50010546,R4009,Equipment - Audio/Visual, 826.00 ,18/11/2011,Fire and Rescue
206035,Tempus Computers Ltd,50010608,R4503,Hardware," 4,775.00 ",21/11/2011,Fire and Rescue
206048,Tex Coaches,50008337,R3204,Home To School / College Transport," 4,110.05 ",30/11/2011,Communities
209559,Textile Conservation Limited,50009427,R5702,Payments to External Contractors," 10,000.00 ",16/11/2011,Communities
206066,The Blue Strawberry - Cawston Grange,50011242,R5702,Payments to External Contractors," 2,936.70 ",22/11/2011,People Group
206066,The Blue Strawberry - Cawston Grange,50014363,R4606,Pre-School Teachers Flexible Payments, 500.00 ,29/11/2011,People Group
206067,The Blue Strawberry Kids Daycare Ltd,50011221,R5702,Payments to External Contractors," 14,188.98 ",22/11/2011,People Group
206072,The Bridge Pre-School,50011239,R5702,Payments to External Contractors," 11,574.42 ",22/11/2011,People Group
206080,The Caterpillar Club,50011131,R5702,Payments to External Contractors," 9,420.78 ",22/11/2011,People Group
206090,The College Nursery,50011059,R5702,Payments to External Contractors," 5,650.32 ",22/11/2011,People Group
206108,The Extra Mile Cleaning Company Ltd,50011277,R2702,Contract Cleaning / Caretaking, 795.82 ,21/11/2011,Communities
206108,The Extra Mile Cleaning Company Ltd,50011702,R2702,Contract Cleaning / Caretaking, 900.93 ,24/11/2011,Communities
206115,The Glebe Hotel,50012150,R2204,Room Hire - External," 5,518.94 ",24/11/2011,Communities
206117,The Grange Pre-School Ltd,50011222,R5702,Payments to External Contractors," 3,405.87 ",22/11/2011,People Group
206135,The Kindergarten - Salford Priors,50011193,R5702,Payments to External Contractors," 4,005.82 ",22/11/2011,People Group
206143,The Lighthouse Day Care Nursery,50011111,R5702,Payments to External Contractors," 2,769.00 ",22/11/2011,People Group
206145,The Links Daycare Centre Ltd,50011144,R5702,Payments to External Contractors," 16,003.52 ",22/11/2011,People Group
206149,The Little Nursery Company,50011165,R5702,Payments to External Contractors," 2,990.52 ",22/11/2011,People Group
206151,The Lucy Faithfull Foundation,50010292,R4443,Professional Fees Admin, 593.18 ,29/11/2011,Resources
206155,The Mary Hare Grammar School,50014135,R4415,Independent School Fees," 8,157.00 ",30/11/2011,People Group
206155,The Mary Hare Grammar School,50014157,R4415,Independent School Fees," 8,157.00 ",30/11/2011,People Group
206155,The Mary Hare Grammar School,50014158,R4415,Independent School Fees," 8,157.00 ",30/11/2011,People Group
206155,The Mary Hare Grammar School,50014159,R4415,Independent School Fees," 1,201.00 ",30/11/2011,People Group
206157,The Media Collective Ltd,50006928,R4006,Display Equipment & Boards," 1,550.00 ",07/11/2011,Fire and Rescue
999982,The Office of the Immigration Services C,50007531,R4443,Professional Fees Admin, 575.00 ,09/11/2011,Resources
206178,The Priors School,50011087,R5702,Payments to External Contractors," 2,409.03 ",22/11/2011,People Group
206183,The Purple Playhouse,50011175,R5702,Payments to External Contractors," 20,366.58 ",22/11/2011,People Group
206184,The Railway Children Nursery,50011152,R5702,Payments to External Contractors," 1,562.34 ",22/11/2011,People Group
206190,The Roffe Partnership Ltd,50006279,R4443,Professional Fees Admin, 630.00 ,07/11/2011,Resources
206190,The Roffe Partnership Ltd,50006280,R4443,Professional Fees Admin," 1,850.83 ",07/11/2011,Resources
206195,The Rugby Montessori Nursery School,50011121,R5702,Payments to External Contractors," 4,369.95 ",22/11/2011,People Group
206204,The Spring Playgroup Charity,50011229,R5702,Payments to External Contractors," 2,355.21 ",22/11/2011,People Group
206220,The Tree House Pre-School,50011247,R5702,Payments to External Contractors," 17,603.37 ",22/11/2011,People Group
206229,The Willow Tree Nursery School,50011113,R5702,Payments to External Contractors," 10,937.55 ",22/11/2011,People Group
206231,The Woodlands Day Nursery,50011138,R5702,Payments to External Contractors," 5,647.59 ",22/11/2011,People Group
206232,The Wow  Awards,50008218,R4512,Software," 3,500.00 ",18/11/2011,Resources
206259,Thus Plc,50011745,R4513,Telephone Calls, 641.20 ,22/11/2011,Communities
206262,Tiddlywinks Preschool,50011053,R5702,Payments to External Contractors, 719.94 ,22/11/2011,People Group
206280,Tiny Hands Christian Pre-School,50011244,R5702,Payments to External Contractors," 2,464.41 ",22/11/2011,People Group
206281,Tiny Tots Nursery Group,50011146,R5702,Payments to External Contractors," 2,521.35 ",22/11/2011,People Group
206286,Tlc Ltd Warwick Hospital,50011218,R5702,Payments to External Contractors," 8,576.23 ",22/11/2011,People Group
206295,Tnt Post,50004721,R4309,Postage & Carriage," 2,760.33 ",07/11/2011,Resources
206295,Tnt Post,50006326,R4309,Postage & Carriage, 842.42 ,11/11/2011,Resources
206295,Tnt Post,50007435,R4309,Postage & Carriage," 1,103.91 ",18/11/2011,Resources
206295,Tnt Post,50007438,R4309,Postage & Carriage, 963.72 ,25/11/2011,Resources
206298,Tollbar,50006913,R4030,Materials, 695.80 ,07/11/2011,Communities
206315,Total Produce Food Service,50004479,R4104,Food Costs / Provisions, 616.10 ,08/11/2011,Resources
206315,Total Produce Food Service,50005787,R4104,Food Costs / Provisions," 2,318.26 ",22/11/2011,Resources
206315,Total Produce Food Service,50005802,R4104,Food Costs / Provisions, 715.66 ,14/11/2011,Resources
206315,Total Produce Food Service,50005804,R4104,Food Costs / Provisions," 3,939.25 ",14/11/2011,Resources
206323,Toybox Day Nursery,50011129,R5702,Payments to External Contractors," 1,774.50 ",22/11/2011,People Group
210351,Tranquil House Psychology Services Ltd,50008209,R4443,Professional Fees Admin, 643.50 ,23/11/2011,Resources
200348,Transforming Education,50006532,R4443,Professional Fees Admin, 600.00 ,07/11/2011,Resources
206352,Treble Pumping Services Ltd,50011560,R2023,Mechanical (LM), 784.72 ,25/11/2011,Resources
206352,Treble Pumping Services Ltd,50011570,R2023,Mechanical (LM), 730.00 ,25/11/2011,Resources
206353,Tree Tops Montessori Nursery,50011190,R5702,Payments to External Contractors," 13,571.22 ",22/11/2011,People Group
206357,Triangle Nurseries,50011057,R5702,Payments to External Contractors," 3,019.77 ",22/11/2011,People Group
209802,Trimega Laboratories Ltd,50007849,R4443,Professional Fees Admin, 708.00 ,30/11/2011,Resources
206406,Twinkle Twinkle Stars,50011191,R5702,Payments to External Contractors," 8,866.00 ",22/11/2011,People Group
206408,Two Oaks Day Nursery,50011049,R5702,Payments to External Contractors," 2,022.15 ",22/11/2011,People Group
206408,Two Oaks Day Nursery,50013106,R1601,Training - External, 595.00 ,24/11/2011,People Group
206412,Tysoe Childrens Group,50011038,R5702,Payments to External Contractors," 3,392.03 ",22/11/2011,People Group
206420,UK - Coaches Ltd T/A Alantis Travel,50011888,R3204,Home To School / College Transport," 4,313.95 ",24/11/2011,Communities
206433,United Kingdom Accreditation Service,50011310,R4702,Subscriptions To Organisations," 3,286.61 ",22/11/2011,Communities
206446,University of Warwick - Student Fees Acc,50007731,R1601,Training - External," 7,995.00 ",15/11/2011,Fire and Rescue
208586,Valero Ltd,50006455,R3005,Fuel," 4,608.40 ",03/11/2011,Fire and Rescue
208586,Valero Ltd,50006461,R3005,Fuel," 4,032.35 ",03/11/2011,Fire and Rescue
208586,Valero Ltd,50006462,R3005,Fuel," 3,428.70 ",03/11/2011,Fire and Rescue
208586,Valero Ltd,50009240,R3005,Fuel," 2,910.75 ",18/11/2011,Fire and Rescue
208586,Valero Ltd,50014129,R3005,Fuel," 3,482.10 ",30/11/2011,Fire and Rescue
209970,Vantage Technologies,50013570,R4512,Software," 13,000.00 ",30/11/2011,People Group
206498,Victoria Cars Ltd,50012536,R3205,Client Travel - Taxis," 1,034.00 ",28/11/2011,People Group
206507,Virgin Media Business,50004682,R4511,Private Circuit Lines," 75,578.21 ",03/11/2011,Resources
206508,Virgin Media Business,50005838,R4513,Telephone Calls, 562.53 ,24/11/2011,Resources
206508,Virgin Media Business,50005839,R4513,Telephone Calls, 510.79 ,24/11/2011,Resources
206508,Virgin Media Business,50005850,R4511,Private Circuit Lines, 900.00 ,24/11/2011,Resources
206508,Virgin Media Business,50005850,R4513,Telephone Calls," 1,359.29 ",24/11/2011,Resources
206507,Virgin Media Business,50005858,R4506,IT Support & Maintenance," 2,609.00 ",24/11/2011,Resources
206507,Virgin Media Business,50005858,R4511,Private Circuit Lines," 4,905.21 ",24/11/2011,Resources
206507,Virgin Media Business,50006348,R4511,Private Circuit Lines, 837.33 ,24/11/2011,Resources
206508,Virgin Media Business,50009526,R4511,Private Circuit Lines, 900.00 ,22/11/2011,Resources
206508,Virgin Media Business,50009526,R4513,Telephone Calls," 1,436.21 ",22/11/2011,Resources
206508,Virgin Media Business,50009527,R4513,Telephone Calls, 597.24 ,24/11/2011,Resources
206508,Virgin Media Business,50013044,R4511,Private Circuit Lines, 900.00 ,30/11/2011,Resources
206508,Virgin Media Business,50013044,R4513,Telephone Calls," 1,493.49 ",30/11/2011,Resources
206508,Virgin Media Business,50013048,R4513,Telephone Calls," 3,171.50 ",28/11/2011,Resources
206508,Virgin Media Business,50013048,R4514,Telephone Rental," 1,876.90 ",28/11/2011,Resources
206513,Visionary Consultancy,50012761,R1601,Training - External, 708.00 ,30/11/2011,Fire and Rescue
206525,Vodafone Ltd,50006327,R4510,Mobile Telephones / Pagers," 86,727.75 ",03/11/2011,Resources
206544,W B Chauffeurs,50010788,R3202,Car Hire, 704.50 ,22/11/2011,Communities
209143,Walker & Company Hydraulic Services Ltd,50009736,R4030,Materials, 843.20 ,17/11/2011,Communities
206566,Wallace Sandwich Bar,50008450,R4102,Catering Charges," 1,067.24 ",15/11/2011,Fire and Rescue
206577,Warton Pre-School Nursery,50011256,R5702,Payments to External Contractors," 4,901.13 ",22/11/2011,People Group
206585,Warwick District Council,50008300,R2301,Rates," 5,196.00 ",14/11/2011,Resources
206591,Warwick Glass & Glazing Ltd,50012760,C1010,Acquisition Of New Assets, 836.68 ,25/11/2011,Capital
206597,Warwick Percy  Est Comm Proj Ltd - The Gap,50012417,R5501,Grants to Organisations & Voluntary Bodies," 2,110.00 ",30/11/2011,Communities
206609,Warwickshire Children For Voluntary Youth Ser,50012199,R1601,Training - External, 900.00 ,23/11/2011,People Group
206611,Warwickshire College,50007469,R2204,Room Hire - External, 604.17 ,11/11/2011,Fire and Rescue
206613,Warwickshire College Nursery,50011155,R5702,Payments to External Contractors," 6,148.74 ",22/11/2011,People Group
208342,Warwickshire County Council Pension Fund,50010966,R5203,Inter Authority Payments," 1,090.00 ",28/11/2011,People Group
206620,Warwickshire Justice Centre,50006421,R4443,Professional Fees Admin, 700.00 ,16/11/2011,Resources
206620,Warwickshire Justice Centre,50006423,R4443,Professional Fees Admin," 2,600.00 ",16/11/2011,Resources
206620,Warwickshire Justice Centre,50006425,R4443,Professional Fees Admin, 700.00 ,16/11/2011,Resources
206620,Warwickshire Justice Centre,50006426,R4443,Professional Fees Admin, 700.00 ,16/11/2011,Resources
206620,Warwickshire Justice Centre,50006438,R4443,Professional Fees Admin, 700.00 ,16/11/2011,Resources
206620,Warwickshire Justice Centre,50006439,R4443,Professional Fees Admin, 700.00 ,16/11/2011,Resources
206620,Warwickshire Justice Centre,50006440,R4443,Professional Fees Admin, 700.00 ,16/11/2011,Resources
206620,Warwickshire Justice Centre,50006441,R4443,Professional Fees Admin," 1,900.00 ",16/11/2011,Resources
206620,Warwickshire Justice Centre,50006442,R4443,Professional Fees Admin, 700.00 ,16/11/2011,Resources
206620,Warwickshire Justice Centre,50006443,R4443,Professional Fees Admin," 1,900.00 ",16/11/2011,Resources
206620,Warwickshire Justice Centre,50006450,R4443,Professional Fees Admin," 1,900.00 ",16/11/2011,Resources
206620,Warwickshire Justice Centre,50006452,R4443,Professional Fees Admin, 700.00 ,16/11/2011,Resources
206620,Warwickshire Justice Centre,50006453,R4443,Professional Fees Admin, 700.00 ,16/11/2011,Resources
206620,Warwickshire Justice Centre,50006454,R4443,Professional Fees Admin," 1,900.00 ",16/11/2011,Resources
206623,Warwickshire Pct,50009534,R1101,Agency Staff Pay," 9,107.37 ",29/11/2011,Communities
206624,Warwickshire Police Authority,50013508,R2202,Rent - Service Charges, 933.00 ,29/11/2011,Resources
206627,Warwickshire Rural Community Council,50011882,R3410,Car Scheme Payments," 2,762.70 ",30/11/2011,Communities
206633,Waste Recycling Ltd,50012850,R5703,Site Payments," 72,363.58 ",30/11/2011,Communities
206638,Waterman Aspen,50006626,R1101,Agency Staff Pay," 1,693.25 ",04/11/2011,Communities
206638,Waterman Aspen,50006627,R1101,Agency Staff Pay," 3,060.50 ",08/11/2011,Communities
206638,Waterman Aspen,50006628,R1101,Agency Staff Pay," 3,060.50 ",04/11/2011,Communities
206638,Waterman Aspen,50007899,R1101,Agency Staff Pay," 3,319.68 ",09/11/2011,Communities
206638,Waterman Aspen,50007900,R1101,Agency Staff Pay," 2,766.49 ",10/11/2011,Communities
206638,Waterman Aspen,50007905,R1101,Agency Staff Pay," 2,326.00 ",10/11/2011,Communities
206638,Waterman Aspen,50009718,R1101,Agency Staff Pay," 3,059.99 ",17/11/2011,Communities
206638,Waterman Aspen,50009726,R1101,Agency Staff Pay," 1,120.00 ",17/11/2011,Communities
206638,Waterman Aspen,50009728,R1101,Agency Staff Pay," 1,588.68 ",17/11/2011,Communities
206638,Waterman Aspen,50009729,R1101,Agency Staff Pay," 1,985.85 ",16/11/2011,Communities
206638,Waterman Aspen,50009730,R1101,Agency Staff Pay," 1,204.00 ",17/11/2011,Communities
206638,Waterman Aspen,50012131,R1101,Agency Staff Pay," 2,845.44 ",24/11/2011,Communities
206638,Waterman Aspen,50012149,R1101,Agency Staff Pay," 2,581.00 ",24/11/2011,Communities
206638,Waterman Aspen,50013264,R1101,Agency Staff Pay," 1,977.00 ",25/11/2011,Communities
206638,Waterman Aspen,50013271,R1101,Agency Staff Pay," 2,197.50 ",29/11/2011,Communities
206638,Waterman Aspen,50014700,R1101,Agency Staff Pay," 2,327.50 ",30/11/2011,Communities
206733,Wdm Ltd,50011517,R5702,Payments to External Contractors," 15,520.78 ",29/11/2011,Communities
206734,Wdvss,50010068,R1601,Training - External," 8,750.00 ",28/11/2011,Communities
206742,Weddington Preschool,50011210,R5702,Payments to External Contractors," 10,441.47 ",22/11/2011,People Group
206742,Weddington Preschool,50014362,R4606,Pre-School Teachers Flexible Payments, 500.00 ,29/11/2011,People Group
206742,Weddington Preschool,50014373,R4606,Pre-School Teachers Flexible Payments, 500.00 ,29/11/2011,People Group
206744,Wedgnock Car Sales,50007086,R3004,Repair & Maintenance Of Vehicles," 1,435.00 ",07/11/2011,Communities
206744,Wedgnock Car Sales,50011696,R3004,Repair & Maintenance Of Vehicles," 1,680.00 ",25/11/2011,Communities
206745,Weighbridge Testing Services,50012110,R4010,Equipment Hire, 880.00 ,23/11/2011,Communities
206751,Welding Engineers - Midlands  Ltd,50010562,R2024,Electrical (LE), 779.00 ,18/11/2011,Resources
206751,Welding Engineers - Midlands  Ltd,50010564,R2024,Electrical (LE), 508.50 ,18/11/2011,Resources
206756,Wellesbourne Ce Primary Nursery School,50011258,R5702,Payments to External Contractors," 9,465.37 ",22/11/2011,People Group
206772,West Midlands Fire Service,50004817,R4020,Fire Equipment Maintenance," 1,783.30 ",04/11/2011,Fire and Rescue
206773,West Midlands Leaders Board,50005968,R4608,Memberïs Expenses," 2,025.00 ",07/11/2011,Resources
206779,West Midlands Travel Ltd,50008280,R3204,Home To School / College Transport," 5,832.16 ",11/11/2011,Communities
206779,West Midlands Travel Ltd,50013334,R5204,Concessionary Fares," 14,974.59 ",28/11/2011,Communities
208910,Western Power Distribution,50012567,R4434,Street Lighting, 684.91 ,28/11/2011,Communities
208910,Western Power Distribution,50012584,R4434,Street Lighting, 720.66 ,28/11/2011,Communities
206789,Westgate Pre-School,50011213,R5702,Payments to External Contractors," 8,485.63 ",22/11/2011,People Group
206796,Where 2 Travel Ltd,50010280,R3204,Home To School / College Transport," 1,665.00 ",23/11/2011,Communities
206796,Where 2 Travel Ltd,50010284,R3204,Home To School / College Transport," 1,633.50 ",23/11/2011,Communities
206796,Where 2 Travel Ltd,50010288,R3204,Home To School / College Transport," 1,005.00 ",23/11/2011,Communities
206806,Whitehall Pre-School,50011102,R5702,Payments to External Contractors," 4,430.40 ",22/11/2011,People Group
206825,William Freer Ltd,50011476,R2024,Electrical (LE), 720.09 ,22/11/2011,Resources
208925,Willmott Dixon Construction Ltd,50005461,C1030,"New Construction, Conversion & Renovation"," 152,111.96 ",07/11/2011,Capital
208925,Willmott Dixon Construction Ltd,50005465,C1050,External Fees," 34,814.96 ",07/11/2011,Capital
208925,Willmott Dixon Construction Ltd,50009247,C1030,"New Construction, Conversion & Renovation"," 223,531.19 ",15/11/2011,Capital
206835,Willow Brooke Day Nursery,50011197,R5702,Payments to External Contractors," 7,461.61 ",22/11/2011,People Group
206844,Winchcombe Day Nursery Ltd,50011176,R5702,Payments to External Contractors," 3,853.52 ",22/11/2011,People Group
206846,Windmills Nursery School Ltd,50011096,R5702,Payments to External Contractors," 4,707.30 ",22/11/2011,People Group
206866,Wolvey C of E Primary,50011097,R5702,Payments to External Contractors," 3,912.35 ",22/11/2011,People Group
210704,Woodland Day Nursery,50011153,R5702,Payments to External Contractors," 5,288.79 ",22/11/2011,People Group
206869,Woodlands Pre-School,50011179,R5702,Payments to External Contractors," 8,113.17 ",22/11/2011,People Group
206880,Wootton Wawen Pre-School Group,50011168,R5702,Payments to External Contractors," 4,728.07 ",22/11/2011,People Group
206892,Wren Day Nursery,50011067,R5702,Payments to External Contractors," 7,301.71 ",22/11/2011,People Group
210996,Xdp Investments Ltd T/A Adrenalin Atv,50014180,C1010,Acquisition Of New Assets," 8,750.00 ",29/11/2011,Capital
206910,Xma Ltd,50012988,R4505,ICT Supplies / Consumables," 2,960.00 ",28/11/2011,Resources
