,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
INSERTED DETAIL,202368,Geowise Ltd,50846721,R4512,Software,6035.00,17/07/2015,Resources,,,
INSERTED DETAIL,202374,Getta Life Ltd,50864354,R5851,Supported Living,715.68,30/07/2015,People Group,,,
INSERTED DETAIL,202374,Getta Life Ltd,50864355,R5851,Supported Living,715.68,30/07/2015,People Group,,,
INSERTED DETAIL,202374,Getta Life Ltd,50864353,R5851,Supported Living,6594.56,30/07/2015,People Group,,,
INSERTED DETAIL,202374,Getta Life Ltd,50864403,R5851,Supported Living,6594.56,31/07/2015,People Group,,,
INSERTED DETAIL,100069,Gildawood Court,50855124,R5806,Residential Care (Adults),73280.90,13/07/2015,People Group,,,
INSERTED DETAIL,100069,Gildawood Court,50855124,R5806,Residential Care (Adults),2674.86,13/07/2015,People Group,,,
INSERTED DETAIL,100069,Gildawood Court,50855124,R5806,Residential Care (Adults),3744.80,13/07/2015,People Group,,,
INSERTED DETAIL,100069,Gildawood Court,50855124,R5806,Residential Care (Adults),1872.40,13/07/2015,People Group,,,
INSERTED DETAIL,100069,Gildawood Court,50855124,R5806,Residential Care (Adults),3744.80,13/07/2015,People Group,,,
INSERTED DETAIL,100069,Gildawood Court,50853657,R5810,Adult Day Care,2993.00,13/07/2015,People Group,,,
INSERTED DETAIL,100069,Gildawood Court,50853656,R5810,Adult Day Care,3239.00,13/07/2015,People Group,,,
INSERTED DETAIL,100069,Gildawood Court,50853655,R5810,Adult Day Care,2132.00,13/07/2015,People Group,,,
INSERTED DETAIL,100069,Gildawood Court,50855124,R5806,Residential Care (Adults),1872.40,13/07/2015,People Group,,,
INSERTED DETAIL,228674,Gilead Foundations,50841005,R5835,Residential and Inpatient Services,3000.00,02/07/2015,Communities,,,
INSERTED DETAIL,202385,Gingham Pre School,50852469,R6106,Private Providers - Early Years Funding,4504.50,13/07/2015,People Group,,,
INSERTED DETAIL,202385,Gingham Pre School,50852468,R6106,Private Providers - Early Years Funding,3081.37,13/07/2015,People Group,,,
INSERTED DETAIL,202385,Gingham Pre School,50852467,R6106,Private Providers - Early Years Funding,4343.62,13/07/2015,People Group,,,
INSERTED DETAIL,100128,Glasallt Fawr - Camphill Centre,50855125,R5806,Residential Care (Adults),7405.08,13/07/2015,People Group,,,
INSERTED DETAIL,227161,Glee Care Ltd,50860200,R5805,Homecare - External Domiciliary (Adults),503.70,24/07/2015,People Group,,,
INSERTED DETAIL,227161,Glee Care Ltd,50861264,R5805,Homecare - External Domiciliary (Adults),1021.20,28/07/2015,People Group,,,
INSERTED DETAIL,220455,Glendale Grounds Maintenance Ltd,50849881,R2752,Grounds Maintenance Contract,675.00,30/07/2015,Communities,,,
,,GLOBAL EXPERIENCE SPEC,P-CARD,,," 2,991.10 ",13/07/2015,,,,
INSERTED DETAIL,227148,Global Experience Specialists (GES) Ltd,50858386,R4453,Events,1930.00,21/07/2015,Communities,,,
INSERTED DETAIL,211767,Globe Cleaning & Maintenance Co. Ltd,50843462,R2702,Contract Cleaning / Caretaking,633.11,10/07/2015,Communities,,,
INSERTED DETAIL,211767,Globe Cleaning & Maintenance Co. Ltd,50843786,R2702,Contract Cleaning / Caretaking,917.41,10/07/2015,Communities,,,
INSERTED DETAIL,228433,Glow,50846610,R4442,Professional Fees Curriculum,700.00,24/07/2015,Schools,,,
INSERTED DETAIL,228929,G-MAP Services Ltd,50847194,R5848,Residential Care (Children),7865.00,13/07/2015,People Group,,,
INSERTED DETAIL,228823,GN Wellsprings Care services Ltd,50858544,R5805,Homecare - External Domiciliary (Adults),629.00,21/07/2015,People Group,,,
INSERTED DETAIL,228823,GN Wellsprings Care services Ltd,50858542,R5805,Homecare - External Domiciliary (Adults),565.25,21/07/2015,People Group,,,
INSERTED DETAIL,228211,Gold Homecare Agency Ltd,50850565,R5805,Homecare - External Domiciliary (Adults),1116.00,06/07/2015,People Group,,,
INSERTED DETAIL,228211,Gold Homecare Agency Ltd,50850564,R5805,Homecare - External Domiciliary (Adults),558.00,06/07/2015,People Group,,,
INSERTED DETAIL,228211,Gold Homecare Agency Ltd,50851495,R5805,Homecare - External Domiciliary (Adults),747.00,07/07/2015,People Group,,,
INSERTED DETAIL,202412,Goldcrest Cleaning Ltd,50847171,R2702,Contract Cleaning / Caretaking,1990.41,03/07/2015,Schools,,,
INSERTED DETAIL,202412,Goldcrest Cleaning Ltd,50862871,R2702,Contract Cleaning / Caretaking,1990.41,29/07/2015,Schools,,,
INSERTED DETAIL,225996,Golden Care (UK) Ltd (Rathgar Care Home),50855249,R5806,Residential Care (Adults),1748.60,16/07/2015,People Group,,,
INSERTED DETAIL,228002,GOTR SRE Consultancy Ltd,50854766,R5702,Payments to External Contractors,1312.50,31/07/2015,Communities,,,
INSERTED DETAIL,228002,GOTR SRE Consultancy Ltd,50854765,R5702,Payments to External Contractors,11589.50,31/07/2015,Communities,,,
INSERTED DETAIL,205850,Grandstand-Stoneleigh Events Ltd,50842899,R5702,Payments to External Contractors,3400.00,02/07/2015,Communities,,,
INSERTED DETAIL,205850,Grandstand-Stoneleigh Events Ltd,50852367,R2204,Room Hire - External,2081.25,09/07/2015,People Group,,,
INSERTED DETAIL,100286,Grangemoor Care Homes,50855302,R5806,Residential Care (Adults),2555.40,13/07/2015,People Group,,,
INSERTED DETAIL,100286,Grangemoor Care Homes,50855186,R5806,Residential Care (Adults),4723.60,13/07/2015,People Group,,,
INSERTED DETAIL,100286,Grangemoor Care Homes,50855128,R5806,Residential Care (Adults),2674.40,13/07/2015,People Group,,,
INSERTED DETAIL,214288,Grant Thornton UK LLP,50852321,R4413,External Audit Fees,31513.00,15/07/2015,Other Services,,,
INSERTED DETAIL,202434,Grapevine- Coventry & Warwickshire  Ltd,50836347,R5807,SLA Social Care Provision,52168.40,02/07/2015,People Group,,,
INSERTED DETAIL,224479,Green Park Interims & Executive Ltd,50835073,R4602,Overnight Accommodation,21727.60,01/07/2015,Other Services,,,
INSERTED DETAIL,224479,Green Park Interims & Executive Ltd,50856857,R1101,Agency Staff Pay,10350.00,17/07/2015,People Group,,,
INSERTED DETAIL,224479,Green Park Interims & Executive Ltd,50852622,R1101,Agency Staff Pay,9487.50,30/07/2015,People Group,,,
INSERTED DETAIL,224479,Green Park Interims & Executive Ltd,50848852,R4409,Consultancy,25032.60,31/07/2015,Other Services,,,
INSERTED DETAIL,202443,Greenfields Nursery School,50852470,R6106,Private Providers - Early Years Funding,4021.87,13/07/2015,People Group,,,
INSERTED DETAIL,212484,Greenfields School & Sports College,50854517,R6107,SEN Statements Funding - Non-Maintained Schools,5620.85,31/07/2015,People Group,,,
INSERTED DETAIL,212484,Greenfields School & Sports College,50854518,R6107,SEN Statements Funding - Non-Maintained Schools,13009.95,31/07/2015,People Group,,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50855036,R5806,Residential Care (Adults),2080.00,13/07/2015,People Group,,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50855036,R5806,Residential Care (Adults),3263.68,13/07/2015,People Group,,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50855036,R5806,Residential Care (Adults),1931.84,13/07/2015,People Group,,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50855036,R5806,Residential Care (Adults),1631.84,13/07/2015,People Group,,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50855036,R5806,Residential Care (Adults),3263.68,13/07/2015,People Group,,,
INSERTED DETAIL,100064,Greentree Enterprises Ltd T/A Clarendon Manor,50855087,R5806,Residential Care (Adults),2200.00,13/07/2015,People Group,,,
INSERTED DETAIL,100064,Greentree Enterprises Ltd T/A Clarendon Manor,50855087,R5806,Residential Care (Adults),9996.80,13/07/2015,People Group,,,
INSERTED DETAIL,100070,Greenways,50855130,R5806,Residential Care (Adults),1835.72,13/07/2015,People Group,,,
INSERTED DETAIL,100070,Greenways,50855130,R5806,Residential Care (Adults),2260.72,13/07/2015,People Group,,,
INSERTED DETAIL,100070,Greenways,50855130,R5806,Residential Care (Adults),3509.64,13/07/2015,People Group,,,
INSERTED DETAIL,100070,Greenways,50855130,R5806,Residential Care (Adults),3411.44,13/07/2015,People Group,,,
INSERTED DETAIL,202456,Griffiths & Armour,50851917,R4911,Other Insurance Premiums,22500.00,13/07/2015,Other Services,,,
INSERTED DETAIL,202458,Grove Farm Community Association,50847223,R5501,Grants to Organisations & Voluntary Bodies,800.00,10/07/2015,Communities,,,
INSERTED DETAIL,999982,Grove Farm Community Life,50858475,R5501,Grants to Organisations & Voluntary Bodies,1000.00,24/07/2015,Communities,,,
INSERTED DETAIL,218745,Gwyddfor Residential Ltd - Care Home,50855133,R5806,Residential Care (Adults),2006.76,13/07/2015,People Group,,,
INSERTED DETAIL,100423,H F Trust Ltd,50847349,R5810,Adult Day Care,948.05,01/07/2015,People Group,,,
INSERTED DETAIL,100423,H F Trust Ltd,50849820,R5810,Adult Day Care,1964.16,03/07/2015,People Group,,,
INSERTED DETAIL,100423,H F Trust Ltd,50855150,R5806,Residential Care (Adults),37834.36,13/07/2015,People Group,,,
INSERTED DETAIL,100423,H F Trust Ltd,50855150,R5806,Residential Care (Adults),7904.72,13/07/2015,People Group,,,
INSERTED DETAIL,100423,H F Trust Ltd,50857068,R5810,Adult Day Care,1175.09,16/07/2015,People Group,,,
INSERTED DETAIL,223109,HAGS-SMP Ltd t/a RSS Playmakers,50824119,C1030,"New Construction, Conversion & Renovation",13660.15,23/07/2015,Capital,,,
INSERTED DETAIL,212292,HALFORD LODGE,50855134,R5806,Residential Care (Adults),1217.60,13/07/2015,People Group,,,
INSERTED DETAIL,100331,Hallaton Manor Ltd (St Bernards),50855279,R5806,Residential Care (Adults),8051.88,13/07/2015,People Group,,,
INSERTED DETAIL,202510,Hampton Magna Pre-School,50858293,R6106,Private Providers - Early Years Funding,519.75,20/07/2015,People Group,,,
INSERTED DETAIL,202518,Happy Faces Pre-School,50852472,R6106,Private Providers - Early Years Funding,965.25,13/07/2015,People Group,,,
INSERTED DETAIL,202519,Happy Futures Day Nursery T/A Monkey Puzzle D,50852473,R6106,Private Providers - Early Years Funding,4343.62,13/07/2015,People Group,,,
INSERTED DETAIL,202520,Happy Tykes Pre-School,50852474,R6106,Private Providers - Early Years Funding,3645.67,13/07/2015,People Group,,,
INSERTED DETAIL,227915,Harbour Care (UK) Ltd Part of the Priory Group,50855051,R5806,Residential Care (Adults),5557.96,13/07/2015,People Group,,,
INSERTED DETAIL,217253,Harbury Surgery,50861551,R5702,Payments to External Contractors,3710.10,28/07/2015,Communities,,,
,,HARLECH FOODSERVICE LT,P-CARD,,, 698.68 ,10/07/2015,,,,
,,HARLECH FOODSERVICE LT,P-CARD,,, 779.48 ,16/07/2015,,,,
,,HARLECH FOODSERVICE LT,P-CARD,,, 568.47 ,24/07/2015,,,,
,,HARLECH FOODSERVICE LT,P-CARD,,, 539.03 ,30/07/2015,,,,
,,HARLECH FOODSERVICE LT,P-CARD,,, 576.53 ,06/08/2015,,,,
INSERTED DETAIL,100293,Harmony House,50855136,R5806,Residential Care (Adults),1893.68,13/07/2015,People Group,,,
INSERTED DETAIL,100293,Harmony House,50855136,R5806,Residential Care (Adults),1635.72,13/07/2015,People Group,,,
INSERTED DETAIL,100293,Harmony House,50855136,R5806,Residential Care (Adults),1813.68,13/07/2015,People Group,,,
INSERTED DETAIL,100293,Harmony House,50855136,R5806,Residential Care (Adults),2013.68,13/07/2015,People Group,,,
INSERTED DETAIL,100293,Harmony House,50855136,R5806,Residential Care (Adults),7734.72,13/07/2015,People Group,,,
INSERTED DETAIL,100293,Harmony House,50855136,R5806,Residential Care (Adults),15113.52,13/07/2015,People Group,,,
INSERTED DETAIL,100293,Harmony House,50855136,R5806,Residential Care (Adults),1795.21,13/07/2015,People Group,,,
INSERTED DETAIL,223683,Harris Church of England Academy,50860839,R5604,Commissioned Works,571.50,27/07/2015,People Group,,,
INSERTED DETAIL,223683,Harris Church of England Academy,50860495,R6107,SEN Statements Funding - Non-Maintained Schools,3596.00,27/07/2015,People Group,,,
INSERTED DETAIL,223683,Harris Church of England Academy,50854096,R4433,Sport Instruction,1835.00,30/07/2015,Schools,,,
INSERTED DETAIL,210686,Harrison Clark LLP,50853817,R4443,Professional Fees Admin,3008.00,16/07/2015,Resources,,,
INSERTED DETAIL,217973,Hartshill School (Academy),50860477,R6107,SEN Statements Funding - Non-Maintained Schools,3162.00,27/07/2015,People Group,,,
INSERTED DETAIL,211171,Hastings House Medical Centre,50861532,R5702,Payments to External Contractors,4372.29,28/07/2015,Communities,,,
INSERTED DETAIL,211171,Hastings House Medical Centre,50859598,R5702,Payments to External Contractors,1500.30,30/07/2015,Communities,,,
INSERTED DETAIL,211171,Hastings House Medical Centre,50859599,R5702,Payments to External Contractors,1486.31,30/07/2015,Communities,,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50855139,R5806,Residential Care (Adults),10057.04,13/07/2015,People Group,,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50855139,R5806,Residential Care (Adults),1639.60,13/07/2015,People Group,,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50855139,R5806,Residential Care (Adults),3718.08,13/07/2015,People Group,,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50855139,R5806,Residential Care (Adults),1639.60,13/07/2015,People Group,,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50855139,R5806,Residential Care (Adults),1639.60,13/07/2015,People Group,,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50855139,R5806,Residential Care (Adults),1920.00,13/07/2015,People Group,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50851477,R1101,Agency Staff Pay,678.60,07/07/2015,Schools,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50853629,R1101,Agency Staff Pay,1163.75,09/07/2015,Schools,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50853786,R1101,Agency Staff Pay,678.60,10/07/2015,Schools,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50856668,R1101,Agency Staff Pay,678.60,15/07/2015,Schools,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50857171,R1101,Agency Staff Pay,1163.75,16/07/2015,Schools,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50861513,R1101,Agency Staff Pay,678.60,28/07/2015,Schools,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50861757,R1101,Agency Staff Pay,1237.50,28/07/2015,Schools,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50861760,R1101,Agency Staff Pay,1000.00,28/07/2015,Schools,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50861510,R1101,Agency Staff Pay,678.60,28/07/2015,Schools,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50861448,R1101,Agency Staff Pay,525.00,29/07/2015,Schools,,,
INSERTED DETAIL,207695,Hays Specialist Recruitment Ltd,50861455,R1101,Agency Staff Pay,545.00,29/07/2015,Schools,,,
INSERTED DETAIL,208287,Hazelwood Group Practice,50861524,R5702,Payments to External Contractors,533.37,28/07/2015,Communities,,,
INSERTED DETAIL,208287,Hazelwood Group Practice,50859575,R5702,Payments to External Contractors,1311.45,30/07/2015,Communities,,,
INSERTED DETAIL,223383,HC One,50855276,R5806,Residential Care (Adults),1744.00,13/07/2015,People Group,,,
INSERTED DETAIL,222207,HC One Ltd (Hodge Hill Grange Care Home),50855147,R5806,Residential Care (Adults),2063.32,13/07/2015,People Group,,,
INSERTED DETAIL,222207,HC One Ltd (Hodge Hill Grange Care Home),50855147,R5806,Residential Care (Adults),1823.32,13/07/2015,People Group,,,
INSERTED DETAIL,100044,HC-One Ltd,50855235,R5806,Residential Care (Adults),3161.55,13/07/2015,People Group,,,
INSERTED DETAIL,100044,HC-One Ltd,50855235,R5806,Residential Care (Adults),1830.96,13/07/2015,People Group,,,
INSERTED DETAIL,100044,HC-One Ltd,50855235,R5806,Residential Care (Adults),3841.04,13/07/2015,People Group,,,
INSERTED DETAIL,100044,HC-One Ltd,50855235,R5806,Residential Care (Adults),1830.96,13/07/2015,People Group,,,
INSERTED DETAIL,100043,HC-One Ltd,50855324,R5806,Residential Care (Adults),1785.16,13/07/2015,People Group,,,
INSERTED DETAIL,100043,HC-One Ltd,50855324,R5806,Residential Care (Adults),1785.16,13/07/2015,People Group,,,
INSERTED DETAIL,100026,HC-One Ltd,50855325,R5806,Residential Care (Adults),1954.56,13/07/2015,People Group,,,
INSERTED DETAIL,100074,HC-One Ltd,50855146,R5806,Residential Care (Adults),1737.96,13/07/2015,People Group,,,
INSERTED DETAIL,220838,HC-One Ltd (Victoria Gardens),50855218,R5806,Residential Care (Adults),1939.00,13/07/2015,People Group,,,
INSERTED DETAIL,228199,HC-one Ltd c/oThe Orchards Care Home,50855308,R5806,Residential Care (Adults),1964.00,13/07/2015,People Group,,,
INSERTED DETAIL,202569,Heads Support Service Ltd (Joyce James),50847030,R4443,Professional Fees Admin,1000.00,15/07/2015,Schools,,,
INSERTED DETAIL,202569,Heads Support Service Ltd (Joyce James),50844302,R4442,Professional Fees Curriculum,650.00,15/07/2015,Schools,,,
INSERTED DETAIL,202569,Heads Support Service Ltd (Joyce James),50857064,R4443,Professional Fees Admin,825.00,16/07/2015,Schools,,,
INSERTED DETAIL,202570,Headstar Day Nursery,50852476,R6106,Private Providers - Early Years Funding,1447.87,13/07/2015,People Group,,,
INSERTED DETAIL,216777,Healthcare Management Solutions Ltd T/A Akari Care Ltd (Seale Pastures House),50855263,R5806,Residential Care (Adults),1547.56,13/07/2015,People Group,,,
INSERTED DETAIL,220392,Healthwatch Warwickshire Ltd,50854750,R5702,Payments to External Contractors,76000.00,22/07/2015,Communities,,,
INSERTED DETAIL,999982,Heart of England Co Operative Society Ltd,50859454,R2012,Refund of Deposits,7200.00,28/07/2015,Communities,,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50846896,R5851,Supported Living,2593.80,01/07/2015,People Group,,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50846893,R5851,Supported Living,2954.08,01/07/2015,People Group,,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50855285,R5806,Residential Care (Adults),15629.78,13/07/2015,People Group,,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50859818,R5851,Supported Living,1678.14,24/07/2015,People Group,,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50863314,R5851,Supported Living,605.22,29/07/2015,People Group,,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50863313,R5851,Supported Living,840.50,29/07/2015,People Group,,,
