"setparameter select to_char(sysdate,'DD/MM/YYYY' ) as today from dual ",,,,,,,,,,,,,
,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,,
INSERTED DETAIL,201494,Coventry City Council,51030614,R4409,Consultancy,6415.57,27/05/2016,Communities,,,,,
INSERTED DETAIL,201502,Coventry Mind,51027925,R5702,Payments to External Contractors,14100.00,26/05/2016,Communities,,,,,
INSERTED DETAIL,201510,Coventry University,51012556,R1601,Training - External,597.60,20/05/2016,People Group,,,,,
INSERTED DETAIL,201510,Coventry University,51012565,R1601,Training - External,-597.60,25/05/2016,People Group,,,,,
INSERTED DETAIL,201510,Coventry University,51019297,R1601,Training - External,597.60,25/05/2016,People Group,,,,,
INSERTED DETAIL,201510,Coventry University,51019300,R1601,Training - External,597.60,09/05/2016,People Group,,,,,
INSERTED DETAIL,201510,Coventry University,51025696,R1601,Training - External,597.60,19/05/2016,People Group,,,,,
INSERTED DETAIL,201510,Coventry University,51025837,R1601,Training - External,597.60,20/05/2016,People Group,,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,51023258,R5806,Residential Care (Adults),7106.28,16/05/2016,People Group,,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,51023258,R5806,Residential Care (Adults),2565.20,16/05/2016,People Group,,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,51023258,R5806,Residential Care (Adults),2560.00,16/05/2016,People Group,,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,51023258,R5806,Residential Care (Adults),1713.60,16/05/2016,People Group,,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,51023258,R5806,Residential Care (Adults),1849.96,16/05/2016,People Group,,,,,
INSERTED DETAIL,201523,Crabb Curtis & Co (Commercial) Ltd,51013991,R2202,Rent - Service Charges,13562.66,13/05/2016,Resources,,,,,
INSERTED DETAIL,100089,Craegmoor Ltd - Part Of Priory Group (Charnwood Lodge),51023243,R5806,Residential Care (Adults),5858.68,16/05/2016,People Group,,,,,
INSERTED DETAIL,100089,Craegmoor Ltd - Part Of Priory Group (Charnwood Lodge),51025588,R5810,Adult Day Care,3526.00,19/05/2016,People Group,,,,,
INSERTED DETAIL,100269,Craighaven Ltd,51023259,R5806,Residential Care (Adults),24751.40,16/05/2016,People Group,,,,,
INSERTED DETAIL,100269,Craighaven Ltd,51023259,R5806,Residential Care (Adults),1923.48,16/05/2016,People Group,,,,,
INSERTED DETAIL,231159,Creative Care Ltd,51025196,R4035,Personal Requisites,4754.00,20/05/2016,People Group,,,,,
INSERTED DETAIL,223291,Creative Support Ltd,51012650,R5843,Extra Care,2920.09,20/05/2016,People Group,,,,,
INSERTED DETAIL,223291,Creative Support Ltd,51012697,R5850,Social Care Helping Services,2367.00,04/05/2016,People Group,,,,,
INSERTED DETAIL,223291,Creative Support Ltd,51014325,R5843,Extra Care,1374.92,20/05/2016,People Group,,,,,
INSERTED DETAIL,223291,Creative Support Ltd,51018288,R5843,Extra Care,1685.64,20/05/2016,People Group,,,,,
INSERTED DETAIL,223291,Creative Support Ltd,51018290,R5843,Extra Care,1685.64,20/05/2016,People Group,,,,,
INSERTED DETAIL,223291,Creative Support Ltd,51018291,R5843,Extra Care,5614.56,20/05/2016,People Group,,,,,
INSERTED DETAIL,223291,Creative Support Ltd,51018293,R5843,Extra Care,996.06,20/05/2016,People Group,,,,,
INSERTED DETAIL,223291,Creative Support Ltd,51018294,R5843,Extra Care,1758.02,20/05/2016,People Group,,,,,
INSERTED DETAIL,223291,Creative Support Ltd,51018295,R5843,Extra Care,1787.80,20/05/2016,People Group,,,,,
INSERTED DETAIL,223291,Creative Support Ltd,51018698,R5843,Extra Care,8959.44,20/05/2016,People Group,,,,,
INSERTED DETAIL,213040,Croft Medical Centre,51017828,R5702,Payments to External Contractors,5672.08,06/05/2016,Communities,,,,,
INSERTED DETAIL,213040,Croft Medical Centre,51029197,R5702,Payments to External Contractors,1062.91,27/05/2016,Communities,,,,,
INSERTED DETAIL,100065,Crosscrown Limited,51023252,R5806,Residential Care (Adults),1885.16,16/05/2016,People Group,,,,,
INSERTED DETAIL,100065,Crosscrown Limited,51023252,R5806,Residential Care (Adults),5438.76,16/05/2016,People Group,,,,,
INSERTED DETAIL,100065,Crosscrown Limited,51023252,R5806,Residential Care (Adults),1885.16,16/05/2016,People Group,,,,,
INSERTED DETAIL,100065,Crosscrown Limited,51023252,R5806,Residential Care (Adults),1885.16,16/05/2016,People Group,,,,,
INSERTED DETAIL,100065,Crosscrown Limited,51023252,R5806,Residential Care (Adults),1885.16,16/05/2016,People Group,,,,,
INSERTED DETAIL,100065,Crosscrown Limited,51023252,R5806,Residential Care (Adults),26702.08,16/05/2016,People Group,,,,,
INSERTED DETAIL,217194,Crosscrown Ltd (Woodville House),51023500,R5806,Residential Care (Adults),5769.04,16/05/2016,People Group,,,,,
INSERTED DETAIL,217194,Crosscrown Ltd (Woodville House),51023500,R5806,Residential Care (Adults),6497.88,16/05/2016,People Group,,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51023451,R5806,Residential Care (Adults),1285.20,16/05/2016,People Group,,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51023451,R5806,Residential Care (Adults),1896.24,16/05/2016,People Group,,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51023451,R5806,Residential Care (Adults),1896.24,16/05/2016,People Group,,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51023451,R5806,Residential Care (Adults),2415.60,16/05/2016,People Group,,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51023451,R5806,Residential Care (Adults),11791.35,16/05/2016,People Group,,,,,
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51023451,R5806,Residential Care (Adults),3336.88,16/05/2016,People Group,,,,,
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,51023453,R5806,Residential Care (Adults),3361.28,16/05/2016,People Group,,,,,
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,51023453,R5806,Residential Care (Adults),5923.12,16/05/2016,People Group,,,,,
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,51023453,R5806,Residential Care (Adults),6695.16,16/05/2016,People Group,,,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,51023297,R5806,Residential Care (Adults),14242.18,16/05/2016,People Group,,,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,51023297,R5806,Residential Care (Adults),11261.60,16/05/2016,People Group,,,,,
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,51023297,R5806,Residential Care (Adults),1878.12,16/05/2016,People Group,,,,,
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51011377,R5848,Residential Care (Children),2895.00,25/05/2016,People Group,,,,,
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51014503,R5848,Residential Care (Children),2895.00,25/05/2016,People Group,,,,,
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51014518,R5848,Residential Care (Children),2895.00,25/05/2016,People Group,,,,,
INSERTED DETAIL,201553,CSL Business Machines Ltd,51014875,R4315,Reprographics Curriculum,547.61,06/05/2016,Schools,,,,,
INSERTED DETAIL,225609,CTS Forestry & Arboricultural Ltd,51012375,R1601,Training - External,705.00,06/05/2016,Communities,,,,,
INSERTED DETAIL,201828,Cubbington Road Surgery,51028802,R5702,Payments to External Contractors,612.01,27/05/2016,Communities,,,,,
INSERTED DETAIL,228446,Curtain Up,51021194,R2501,Fixtures & Fittings,1702.66,13/05/2016,People Group,,,,,
INSERTED DETAIL,228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51000781,R5702,Payments to External Contractors,519.39,04/05/2016,Communities,,,,,
INSERTED DETAIL,228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51014343,R5702,Payments to External Contractors,1520.00,27/05/2016,Communities,,,,,
INSERTED DETAIL,229615,Dale House Care Centre (Wellingborough),51023261,R5806,Residential Care (Adults),1815.04,16/05/2016,People Group,,,,,
INSERTED DETAIL,229013,Danmor Lodge Residential Care Home,51023262,R5806,Residential Care (Adults),2600.00,16/05/2016,People Group,,,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,51023248,R5806,Residential Care (Adults),4269.43,16/05/2016,People Group,,,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,51023264,R5806,Residential Care (Adults),4163.32,16/05/2016,People Group,,,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,51023264,R5806,Residential Care (Adults),3547.09,16/05/2016,People Group,,,,,
INSERTED DETAIL,100272,Deaf-Initely Independent,51023265,R5806,Residential Care (Adults),7060.09,16/05/2016,People Group,,,,,
INSERTED DETAIL,201735,Department For Communities and Local Government,51016686,R4029,Licences (Incl Tv),15600.97,27/05/2016,Fire and Rescue,,,,,
INSERTED DETAIL,219451,Department for Work and Pensions-Compensation Recovery Unit,51003591,R4928,Casualty Insurance Claims,627.00,06/05/2016,Other Services,,,,,
INSERTED DETAIL,219451,Department for Work and Pensions-Compensation Recovery Unit,51015324,R4928,Casualty Insurance Claims,842.00,04/05/2016,Other Services,,,,,
INSERTED DETAIL,219451,Department for Work and Pensions-Compensation Recovery Unit,51015343,R4928,Casualty Insurance Claims,647.00,04/05/2016,Other Services,,,,,
INSERTED DETAIL,219451,Department for Work and Pensions-Compensation Recovery Unit,51025517,R4928,Casualty Insurance Claims,945.00,19/05/2016,Other Services,,,,,
INSERTED DETAIL,230572,Derbyshire Community Health Services NHS Foundation Trust,50981406,R5702,Payments to External Contractors,540.80,13/05/2016,Communities,,,,,
INSERTED DETAIL,201742,Derwen College,51016720,R5702,Payments to External Contractors,3862.65,04/05/2016,People Group,,,,,
INSERTED DETAIL,201742,Derwen College,51020382,R5702,Payments to External Contractors,3862.65,10/05/2016,People Group,,,,,
INSERTED DETAIL,201742,Derwen College,51023266,R5806,Residential Care (Adults),1536.92,16/05/2016,People Group,,,,,
INSERTED DETAIL,227973,DF Sports Coaching,51026808,R4442,Professional Fees Curriculum,550.00,23/05/2016,Schools,,,,,
INSERTED DETAIL,220586,Diamond Bus Company Limited,51026474,R5204,Concessionary Fares,4240.00,23/05/2016,Communities,,,,,
INSERTED DETAIL,204903,Dickenson Tingdene Limited T/A Portland Print,51013186,R4317,Print Operational Costs,755.00,06/05/2016,Resources,,,,,
INSERTED DETAIL,204903,Dickenson Tingdene Limited T/A Portland Print,51013198,R4317,Print Operational Costs,560.00,06/05/2016,Resources,,,,,
INSERTED DETAIL,225845,Dignus Healthcare Ltd,51003025,R5810,Adult Day Care,752.00,06/05/2016,People Group,,,,,
INSERTED DETAIL,225845,Dignus Healthcare Ltd,51023268,R5806,Residential Care (Adults),3283.10,16/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51012634,R5805,Homecare - External Domiciliary (Adults),830.32,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51012636,R5805,Homecare - External Domiciliary (Adults),5938.24,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51013675,R5805,Homecare - External Domiciliary (Adults),3537.29,20/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51014669,R5604,Commissioned Works,900.00,25/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51014854,R5604,Commissioned Works,1260.00,19/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51014876,R5805,Homecare - External Domiciliary (Adults),1086.40,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51014887,R5805,Homecare - External Domiciliary (Adults),682.88,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51016118,R5805,Homecare - External Domiciliary (Adults),1086.40,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51016140,R5805,Homecare - External Domiciliary (Adults),869.12,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51016141,R5805,Homecare - External Domiciliary (Adults),977.76,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51016143,R5805,Homecare - External Domiciliary (Adults),1101.92,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51016149,R5805,Homecare - External Domiciliary (Adults),1067.00,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51016150,R5805,Homecare - External Domiciliary (Adults),651.84,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51016151,R5805,Homecare - External Domiciliary (Adults),500.04,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51016163,R5805,Homecare - External Domiciliary (Adults),710.04,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51016165,R5805,Homecare - External Domiciliary (Adults),869.12,13/05/2016,People Group,,,,,
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51016174,R5805,Homecare - External Domiciliary (Adults),558.72,13/05/2016,People Group,,,,,
INSERTED DETAIL,202077,Discovery Education Ltd,51015475,R4029,Licences (Incl Tv),546.00,06/05/2016,Schools,,,,,
INSERTED DETAIL,225661,Diva Care Ltd,51023322,R5806,Residential Care (Adults),1798.80,16/05/2016,People Group,,,,,
INSERTED DETAIL,201776,Dmr Services Ltd,51025569,R5848,Residential Care (Children),12400.00,27/05/2016,People Group,,,,,
INSERTED DETAIL,216855,DNA Worldwide,51014521,R4443,Professional Fees Admin,672.00,16/05/2016,Resources,,,,,
INSERTED DETAIL,216855,DNA Worldwide,51018642,R4405,Child Protection - Psychological Assessment,500.00,16/05/2016,People Group,,,,,
INSERTED DETAIL,216855,DNA Worldwide,51029155,R4443,Professional Fees Admin,654.00,26/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51015822,C1030,"New Construction, Conversion & Renovation",896.46,04/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026344,C1030,"New Construction, Conversion & Renovation",4177.87,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026345,C1030,"New Construction, Conversion & Renovation",6576.91,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026346,C1030,"New Construction, Conversion & Renovation",7604.48,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026347,R2024,Electrical (LE),4071.73,20/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026348,R2023,Mechanical (LM),8249.37,20/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026349,C1030,"New Construction, Conversion & Renovation",4391.62,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026350,R2023,Mechanical (LM),4563.67,20/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026351,R2024,Electrical (LE),5234.90,20/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026352,R2023,Mechanical (LM),4647.18,20/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026353,C1030,"New Construction, Conversion & Renovation",7393.83,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026354,R2023,Mechanical (LM),7368.96,20/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026355,R2023,Mechanical (LM),8080.03,20/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026356,C1030,"New Construction, Conversion & Renovation",4177.64,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026357,C1030,"New Construction, Conversion & Renovation",4183.52,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026358,C1030,"New Construction, Conversion & Renovation",8005.15,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026360,C1030,"New Construction, Conversion & Renovation",46075.44,23/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026361,C1030,"New Construction, Conversion & Renovation",10187.56,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026362,C1030,"New Construction, Conversion & Renovation",10583.80,23/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026363,C1030,"New Construction, Conversion & Renovation",60851.38,23/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026364,C1030,"New Construction, Conversion & Renovation",8447.84,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026365,C1030,"New Construction, Conversion & Renovation",28944.21,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026366,C1030,"New Construction, Conversion & Renovation",10443.99,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026367,C1030,"New Construction, Conversion & Renovation",154259.88,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026368,C1030,"New Construction, Conversion & Renovation",23797.00,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026369,C1030,"New Construction, Conversion & Renovation",8382.82,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026399,C1030,"New Construction, Conversion & Renovation",32477.49,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026400,R2023,Mechanical (LM),13453.11,20/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026401,R2023,Mechanical (LM),2923.87,20/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026402,C1050,External Fees,3297.58,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026403,C1030,"New Construction, Conversion & Renovation",15933.02,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026404,C1030,"New Construction, Conversion & Renovation",12113.34,23/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026405,C1030,"New Construction, Conversion & Renovation",11999.05,20/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51026406,R2023,Mechanical (LM),7146.64,20/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51027148,C1030,"New Construction, Conversion & Renovation",11625.61,25/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51027149,R2024,Electrical (LE),2706.10,25/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51027150,C1030,"New Construction, Conversion & Renovation",11472.62,25/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51027151,R2023,Mechanical (LM),2642.14,25/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51027152,R2024,Electrical (LE),2770.32,25/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51027153,R2024,Electrical (LE),2232.77,25/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51027154,R2024,Electrical (LE),2335.95,25/05/2016,Resources,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51027163,C1030,"New Construction, Conversion & Renovation",8267.47,24/05/2016,Capital,,,,,
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51027164,C1030,"New Construction, Conversion & Renovation",31332.00,25/05/2016,Capital,,,,,
