Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Directorate,
202327,Galloway Training & Consultancy Ltd,51439146,R4409,Consultancy,"3,411.00",10/10/2018,Resources,
206449,Gamma Business Communications Ltd,51438056,R4513,Telephones & Broadband,"19,456.16",04/10/2018,Resources,
228205,Geoffrey Osborne Ltd,51450682,C1050,External Fees,"311,440.95",25/10/2018,Capital,
202363,George Eliot Hospital NHS Foundation Trust,51437955,R4615,Coroner/Mortuary/Pathology Fees,"4,171.00",12/10/2018,Other Services,
202363,George Eliot Hospital NHS Foundation Trust,51449140,R4615,Coroner/Mortuary/Pathology Fees,"3,753.90",18/10/2018,Other Services,
202363,George Eliot Hospital NHS Foundation Trust,51449142,R4615,Coroner/Mortuary/Pathology Fees,"3,336.80",18/10/2018,Other Services,
202363,George Eliot Hospital NHS Foundation Trust,51440500,R5702,Payments to External Contractors,"31,438.75",19/10/2018,Communities,
202363,George Eliot Hospital NHS Foundation Trust,51440503,R5702,Payments to External Contractors,"625,000.00",19/10/2018,Communities,
221300,GJF Fabrications Ltd,51440229,R5702,Payments to External Contractors,"2,200.00",19/10/2018,Communities,
228204,Global Radio Services Ltd,51444393,R5802,Substitute Care,"1,333.33",25/10/2018,People Directorate,
202409,Godfrey-Payton (COVENTRY ****8254),51442505,R2201,Rents & Lettings,631.00,26/10/2018,People Directorate,
202410,Godiva Ltd,51435760,R4008,Equipment,778.72,05/10/2018,Fire and Rescue,
202412,Goldcrest Cleaning Ltd,51443655,R2704,"Cleaning, Domestic & Caretaking Services / Supplies","2,136.16",31/10/2018,Schools,
202414,Goldhill Contracting Ltd,51439461,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",831.85,19/10/2018,Schools,
234450,Go-Pro Elite Coaching,51442495,R4441,Professional Fees,"1,800.00",26/10/2018,Schools,
210453,Gowling WLG,51444518,R4409,Consultancy,"7,906.50",04/10/2018,Resources,
210453,Gowling WLG,51443396,R4409,Consultancy,"12,073.90",31/10/2018,Resources,
227778,Grangehurst Primary School,51442891,R6109,Funding payment to Academies and Non WCC Schools,"1,800.00",01/10/2018,Communities,
214288,Grant Thornton UK LLP,51452281,R4413,External Audit Fees,"18,199.00",26/10/2018,Other Services,
235533,Greenhatch Group Ltd,51443333,C1050,External Fees,"1,295.00",26/10/2018,Capital,
217093,Greenwich Leisure Ltd,51440642,R4441,Professional Fees,"1,064.00",19/10/2018,Schools,
202464,Guest Motors Ltd,51442542,R3004,Repair & Maintenance Of Vehicles,596.44,26/10/2018,Fire and Rescue,
236469,Guma Ltd,51440415,C1030,"New Construction, Conversion & Renovation",700.00,19/10/2018,Capital,
202475,GVA Grimley Ltd t/a Bilfinger GVA,51443667,R2751,Grounds Maintenance,"1,327.70",31/10/2018,Communities,
231261,H & K Childminding,51446628,R6106,Early Years Funding (PVIs and LA),777.63,10/10/2018,Communities,
235922,Hall Green School,51442803,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
235362,Hallwood Park School and Nursery,51442893,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",01/10/2018,Communities,
235573,Hammer & Neil,51442494,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",959.78,15/10/2018,Schools,
202510,Hampton Magna Pre-School,51443895,R6106,Early Years Funding (PVIs and LA),"1,200.00",04/10/2018,Communities,
233613,Hannah-Grace Care and Support Ltd,51445310,R5459,Leaving Care Accommodation,"3,500.00",08/10/2018,People Directorate,
233613,Hannah-Grace Care and Support Ltd,51453185,R5459,Leaving Care Accommodation,"2,800.00",29/10/2018,People Directorate,
202520,Happy Tykes Pre-School,51443892,R6106,Early Years Funding (PVIs and LA),800.00,04/10/2018,Communities,
226519,Harbour Tree Care Services Ltd,51442170,R5702,Payments to External Contractors,800.00,26/10/2018,Communities,
,Harlech Foodservice Ltd,8919,,,"1,186.36",15/10/2018,Communities,
,Harlech Foodservice Ltd,7550,,,"1,146.63",01/10/2018,Communities,
,Harlech Foodservice Ltd,8001,,,962.94,05/10/2018,Communities,
223683,Harris Church of England Academy,51442832,R6109,Funding payment to Academies and Non WCC Schools,"1,800.00",01/10/2018,Communities,
223683,Harris Church of England Academy,51449653,R6107,SEN Statements Funding,"4,319.00",19/10/2018,Communities,
202539,Harrow Green Ltd,51439009,R4008,Equipment,"1,742.87",18/10/2018,Resources,
235342,Hartmore Education Ltd,51434082,R6107,SEN Statements Funding,"17,333.33",04/10/2018,Communities,
217973,Hartshill School (Academy),51442875,R6109,Funding payment to Academies and Non WCC Schools,"3,000.00",01/10/2018,Communities,
217973,Hartshill School (Academy),51449632,R6107,SEN Statements Funding,"1,952.00",19/10/2018,Communities,
211171,Hastings House Medical Centre,51451796,R5702,Payments to External Contractors,961.73,30/10/2018,Communities,
233478,Haven Care  Group Ltd,51449147,R5806,Residential Care,"-19,264.28",17/10/2018,People Directorate,
236471,Hayden's Arboricultural Consultants,51444730,C1030,"New Construction, Conversion & Renovation",977.50,19/10/2018,Capital,
207695,Hays Specialist Recruitment Ltd,51438863,R1101,Agency Staff Pay,742.80,18/10/2018,Schools,
207695,Hays Specialist Recruitment Ltd,51442631,R1101,Agency Staff Pay,742.80,23/10/2018,Schools,
207695,Hays Specialist Recruitment Ltd,51441199,R1101,Agency Staff Pay,"3,315.40",25/10/2018,Schools,
207695,Hays Specialist Recruitment Ltd,51446065,R1101,Agency Staff Pay,587.16,29/10/2018,Schools,
207695,Hays Specialist Recruitment Ltd,51443563,R1101,Agency Staff Pay,619.77,31/10/2018,Schools,
235415,Hazeldown Primary School,51442851,R6109,Funding payment to Academies and Non WCC Schools,"2,150.78",01/10/2018,Communities,
202568,Head Support Ltd (****8673),50338475,R4443,For use by schools only - Professional Fees Admin,-750.00,04/10/2018,Schools,
202568,Head Support Ltd (****8673),51444629,R4030,Materials,950.00,04/10/2018,Other Services,
100035,Heart Of England Mencap - STRATFORD (****8427),51433983,R5803,Daycare External,"1,535.13",04/10/2018,People Directorate,
100035,Heart Of England Mencap - STRATFORD (****8427),51433987,R5807,Social Care Block Contracts,"13,451.21",04/10/2018,People Directorate,
100035,Heart Of England Mencap - STRATFORD (****8427),51437714,R5807,Social Care Block Contracts,"49,437.31",12/10/2018,People Directorate,
209003,Heart of England School,51442877,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
222605,Heartwood Church of England Academy Trust - Austrey CofE Primary School - Academy,51442901,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",01/10/2018,Communities,
222605,Heartwood Church of England Academy Trust - Austrey CofE Primary School - Academy,51449671,R6107,SEN Statements Funding,"1,079.00",19/10/2018,Communities,
222607,Heartwood Church of England Academy Trust - Warton Nethersole CofE Primary School - Academy,51435374,R4441,Professional Fees,600.00,05/10/2018,Communities,
235001,Heathcote Primary School (Academy),51442816,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",01/10/2018,Communities,
212438,Henley In Arden School - Academy,51442899,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
212438,Henley In Arden School - Academy,51449645,R6107,SEN Statements Funding,"1,841.00",19/10/2018,Communities,
222602,Henley Primary School - Academy,51438958,R4441,Professional Fees,600.00,19/10/2018,Communities,
222602,Henley Primary School - Academy,51449649,R6107,SEN Statements Funding,"1,454.00",19/10/2018,Communities,
100124,Hereward College,51450614,R5702,Payments to External Contractors,"-3,125.41",25/10/2018,Communities,
100124,Hereward College,51441411,R5702,Payments to External Contractors,"601,549.57",25/10/2018,Communities,
202632,Hesley Lifecare Services Ltd,51436657,R5806,Residential Care,"21,321.43",02/10/2018,People Directorate,
202632,Hesley Lifecare Services Ltd,51442642,R6107,SEN Statements Funding,"-5,488.31",02/10/2018,Communities,
236613,Hexagon Care Services Ltd,51438632,R5806,Residential Care,"2,625.00",18/10/2018,People Directorate,
236613,Hexagon Care Services Ltd,51441105,R5806,Residential Care,"12,707.14",24/10/2018,People Directorate,
232706,High Meadow Infant School Larks and Owls Club,51441300,R2102,Energy Costs,575.46,25/10/2018,Schools,
213430,Higham Lane School Academy,51442817,R6109,Funding payment to Academies and Non WCC Schools,"3,600.00",01/10/2018,Communities,
213430,Higham Lane School Academy,51449641,R6107,SEN Statements Funding,"7,340.00",19/10/2018,Communities,
202650,Hi-Lite Electrical Ltd,51442034,R4301,"Advertising, Publicity & Promotion",500.00,26/10/2018,Communities,
202661,Hillwood Auto Engineering Ltd,51444568,R3004,Repair & Maintenance Of Vehicles,655.75,25/10/2018,Communities,
230783,Hinckley Academy and John Cleveland Sixth Form Centre,51442833,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
217603,HJC Actuarial Consulting Ltd,51437770,R4927,Other Insurance Premiums / Charges,"3,000.00",12/10/2018,Other Services,
232626,Hoare Lea LLP,51444330,C1050,External Fees,"2,000.00",19/10/2018,Capital,
233578,Home Office,51438509,R4029,Licences (Incl Tv),"16,567.41",18/10/2018,Fire and Rescue,
233578,Home Office,51438508,R4029,Licences (Incl Tv),"16,567.41",18/10/2018,Fire and Rescue,
233578,Home Office,51440643,R4029,Licences (Incl Tv),"16,567.41",24/10/2018,Fire and Rescue,
200098,Hopes News,51437900,R4058,"Books, Newspapers & Publications",973.55,12/10/2018,Resources,
202700,Hopwells Ltd,51449112,R4102,Catering Services & Supplies,540.17,18/10/2018,Schools,
202700,Hopwells Ltd,51451157,R4102,Catering Services & Supplies,577.68,24/10/2018,Schools,
202700,Hopwells Ltd,51452244,R4102,Catering Services & Supplies,535.28,26/10/2018,Schools,
225214,Horiba Mira Ltd,51445268,R5501,Grants / Donations to External Organisations,"10,950.00",08/10/2018,Communities,
202706,Hornbill Service Management Ltd,51441723,R4506,IT Support & Maintenance,"10,000.00",25/10/2018,Resources,
202706,Hornbill Service Management Ltd,51441664,R4506,IT Support & Maintenance,"1,900.00",25/10/2018,Resources,
,Hotel On Booking.Com,42405,,,541.67,26/10/2018,People Directorate,
233048,Houlton Church of England Multi Academy Trust,51434752,R6109,Funding payment to Academies and Non WCC Schools,"98,790.00",02/10/2018,Communities,
201314,Housing and Care 21,51442693,R5843,Extra Care,"1,846.00",01/10/2018,People Directorate,
201314,Housing and Care 21,51442699,R5843,Extra Care,568.00,01/10/2018,People Directorate,
201314,Housing and Care 21,51442749,R5843,Extra Care,653.20,01/10/2018,People Directorate,
201314,Housing and Care 21,51442690,R5843,Extra Care,"1,093.40",01/10/2018,People Directorate,
201314,Housing and Care 21,51442786,R5843,Extra Care,"1,760.80",02/10/2018,People Directorate,
201314,Housing and Care 21,51441892,R5806,Residential Care,835.48,12/10/2018,People Directorate,
201314,Housing and Care 21,51441882,R5806,Residential Care,835.48,12/10/2018,People Directorate,
201314,Housing and Care 21,51441868,R5806,Residential Care,739.72,12/10/2018,People Directorate,
201314,Housing and Care 21,51441871,R5806,Residential Care,"10,224.00",12/10/2018,People Directorate,
201314,Housing and Care 21,51441881,R5806,Residential Care,739.72,12/10/2018,People Directorate,
201314,Housing and Care 21,51438303,R5807,Social Care Block Contracts,"3,578.40",17/10/2018,People Directorate,
201314,Housing and Care 21,51438294,R5807,Social Care Block Contracts,"3,677.80",17/10/2018,People Directorate,
201314,Housing and Care 21,51438293,R5807,Social Care Block Contracts,"3,677.80",17/10/2018,People Directorate,
201314,Housing and Care 21,51438290,R5807,Social Care Block Contracts,"2,758.35",17/10/2018,People Directorate,
201314,Housing and Care 21,51438287,R5807,Social Care Block Contracts,"3,677.80",17/10/2018,People Directorate,
201314,Housing and Care 21,51438304,R5807,Social Care Block Contracts,"3,677.80",17/10/2018,People Directorate,
201314,Housing and Care 21,51449726,R5806,Residential Care,835.48,19/10/2018,People Directorate,
201314,Housing and Care 21,51449714,R5806,Residential Care,"10,224.00",19/10/2018,People Directorate,
201314,Housing and Care 21,51449733,R5806,Residential Care,739.72,19/10/2018,People Directorate,
201314,Housing and Care 21,51442632,C1060,Grants & Contributions To Outside Organisations,"3,600.00",26/10/2018,Capital,
237014,Howard Davis Consultancy Ltd,51440592,R4409,Consultancy,"1,260.75",12/10/2018,Communities,
232097,Huntercombe Hospital Maidenhead,51436567,R5702,Payments to External Contractors,"4,950.00",11/10/2018,Communities,
231337,Huntercombe Hospital Stafford,51436563,R5702,Payments to External Contractors,"1,980.00",11/10/2018,Communities,
231337,Huntercombe Hospital Stafford,51436559,R5702,Payments to External Contractors,"1,815.00",11/10/2018,Communities,
231337,Huntercombe Hospital Stafford,51436566,R5702,Payments to External Contractors,"1,980.00",11/10/2018,Communities,
202745,Hygiene Solutions,51440023,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",573.80,18/10/2018,Resources,
221666,Hygienic Concepts Consumable Supplies Ltd (****1215),51438624,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",627.00,18/10/2018,Fire and Rescue,
221666,Hygienic Concepts Consumable Supplies Ltd (****1215),51438620,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",599.40,18/10/2018,Fire and Rescue,
208324,Ian Williams Ltd,51438423,R2022,Property Services Building (LB),560.05,04/10/2018,Resources,
208324,Ian Williams Ltd,51438847,R2022,Property Services Building (LB),560.05,04/10/2018,Resources,
208324,Ian Williams Ltd,51438451,R2022,Property Services Building (LB),560.05,04/10/2018,Resources,
208324,Ian Williams Ltd,51438450,R2022,Property Services Building (LB),560.05,04/10/2018,Resources,
208324,Ian Williams Ltd,51438447,R2022,Property Services Building (LB),560.05,04/10/2018,Resources,
208324,Ian Williams Ltd,51438446,R2022,Property Services Building (LB),560.05,04/10/2018,Resources,
208324,Ian Williams Ltd,51436777,R2022,Property Services Building (LB),545.46,04/10/2018,Resources,
208324,Ian Williams Ltd,51446169,R2022,Property Services Building (LB),797.27,09/10/2018,Resources,
208324,Ian Williams Ltd,51448633,R2022,Property Services Building (LB),893.87,16/10/2018,Resources,
208324,Ian Williams Ltd,51451392,R2022,Property Services Building (LB),582.66,24/10/2018,Resources,
208324,Ian Williams Ltd,51451518,R2022,Property Services Building (LB),745.27,24/10/2018,Resources,
208324,Ian Williams Ltd,51451426,R2022,Property Services Building (LB),524.08,24/10/2018,Resources,
208324,Ian Williams Ltd,51451522,R2022,Property Services Building (LB),"1,070.91",24/10/2018,Resources,
208324,Ian Williams Ltd,51444738,C1030,"New Construction, Conversion & Renovation","5,776.00",26/10/2018,Capital,
208324,Ian Williams Ltd,51444383,C1030,"New Construction, Conversion & Renovation","8,000.00",26/10/2018,Capital,
208324,Ian Williams Ltd,51444333,R2022,Property Services Building (LB),"4,745.41",26/10/2018,Resources,
208324,Ian Williams Ltd,51444387,C1030,"New Construction, Conversion & Renovation","10,000.00",26/10/2018,Capital,
208324,Ian Williams Ltd,51453620,R2022,Property Services Building (LB),"1,372.11",30/10/2018,Resources,
208324,Ian Williams Ltd,51445373,C1030,"New Construction, Conversion & Renovation","148,212.99",31/10/2018,Capital,
211110,Icasework Ltd,51438284,R4512,Software,"4,800.00",17/10/2018,Resources,
227879,ICE AC Ltd,51438527,R2002,Building Maintenance,874.00,18/10/2018,Communities,
227879,ICE AC Ltd,51441886,R2002,Building Maintenance,520.40,26/10/2018,Communities,
236969,ICS Operations Ltd,51435220,R4607,Client Expenses,"15,925.00",05/10/2018,People Directorate,
236969,ICS Operations Ltd,51435220,R5702,Payments to External Contractors,"36,150.66",05/10/2018,People Directorate,
236094,Idverde Ltd,51446131,R5706,Payments to Third Parties - Recoverable Operating Expenditure,630.46,16/10/2018,Communities,
236094,Idverde Ltd,51446134,R5706,Payments to Third Parties - Recoverable Operating Expenditure,562.59,16/10/2018,Communities,
236094,Idverde Ltd,51446132,R5706,Payments to Third Parties - Recoverable Operating Expenditure,584.11,16/10/2018,Communities,
236094,Idverde Ltd,51453361,R5706,Payments to Third Parties - Recoverable Operating Expenditure,628.80,31/10/2018,Communities,
236094,Idverde Ltd,51453344,R5706,Payments to Third Parties - Recoverable Operating Expenditure,"7,538.18",31/10/2018,Communities,
236094,Idverde Ltd,51453345,R5706,Payments to Third Parties - Recoverable Operating Expenditure,"2,057.44",31/10/2018,Communities,
202801,Imediat Ltd,51438158,R4505,ICT Supplies / Consumables,"3,298.00",12/10/2018,Communities,
229947,Impeller Assurance & Resilience Ltd,51443656,R1601,Training,"5,000.00",01/10/2018,Fire and Rescue,
202825,Improvement and Development Agency for Local Government (IDeA) (****7492),51441058,R1601,Training,"1,000.00",24/10/2018,Resources,
202825,Improvement and Development Agency for Local Government (IDeA) (****7492),51441446,R1601,Training,"1,000.00",24/10/2018,Resources,
202828,Infopro Digital Services Limited,51436454,R4058,"Books, Newspapers & Publications",625.00,10/10/2018,Resources,
